"","lake","core_depth_id","age_bp","age_ce","high_profile","low_profile","motile","euplanktonic","algivore","detritivore","plantivore","predator"
"328","Caveiro","CVL_1B_1150",642,1308,0.683908045977011,0.187739463601533,0.113026819923372,0.0153256704980843,0.48605577689243,0,0.378486055776892,0.135458167330677
"329","Caveiro","CVL_1B_1100",601,1349,0.74656188605108,0.159135559921415,0.0785854616895874,0.0157170923379175,0.413533834586466,0,0.518796992481203,0.0676691729323308
"330","Caveiro","CVL_1B_1000",572,1378,0.66497461928934,0.219966159052453,0.0846023688663283,0.0304568527918782,0.693333333333333,0,0.28,0.0266666666666667
"331","Caveiro","CVL_1B_1050",572,1378,0.699432892249527,0.181474480151229,0.107750472589792,0.0113421550094518,0.544554455445545,0,0.405940594059406,0.0495049504950495
"332","Caveiro","CVL_1B_900",497,1453,0.664310954063604,0.23321554770318,0.0759717314487632,0.0265017667844523,0.6484375,0,0.28125,0.0703125
"333","Caveiro","CVL_1B_800",414,1536,0.63859649122807,0.263157894736842,0.0719298245614035,0.0263157894736842,0.685714285714286,0.0142857142857143,0.214285714285714,0.0857142857142857
"334","Caveiro","CVL_1B_750",372,1578,0.628521126760563,0.272887323943662,0.073943661971831,0.0246478873239437,0.777777777777778,0,0.2,0.0222222222222222
"335","Caveiro","CVL_1B_700",329,1621,0.618794326241135,0.280141843971631,0.0797872340425532,0.0212765957446809,0.775862068965517,0,0.206896551724138,0.0172413793103448
"336","Caveiro","CVL_1B_600",235,1715,0.594642857142857,0.2875,0.103571428571429,0.0142857142857143,0.758620689655172,0,0.206896551724138,0.0344827586206897
"337","Caveiro","CVL_1B_550",186,1764,0.581850533807829,0.286476868327402,0.120996441281139,0.0106761565836299,0.82258064516129,0,0.0967741935483871,0.0806451612903226
"338","Caveiro","CVL_1B_500",137,1813,0.569148936170213,0.283687943262411,0.140070921985816,0.00709219858156028,1,0,0,0
"339","Caveiro","CVL_1B_450",87,1863,0.552542372881356,0.272881355932203,0.167796610169492,0.00677966101694915,1,0,0,0
"340","Caveiro","CVL_1B_400",36,1914,0.663003663003663,0.217948717948718,0.115384615384615,0.00366300366300366,0.901960784313726,0,0.0588235294117647,0.0392156862745098
"341","Caveiro","CVL_1B_100",15,1935,0.508411214953271,0.370093457943925,0.119626168224299,0.00186915887850467,0.889830508474576,0,0.0677966101694915,0.0423728813559322
"342","Caveiro","CVL_1B_150",15,1935,0.442776735459662,0.412757973733583,0.144465290806754,0,0.889830508474576,0,0.0677966101694915,0.0423728813559322
"343","Caveiro","CVL_1B_200",15,1935,0.501945525291829,0.379377431906615,0.114785992217899,0.00389105058365759,0.889830508474576,0,0.0677966101694915,0.0423728813559322
"344","Caveiro","CVL_1B_250",15,1935,0.65748031496063,0.234251968503937,0.108267716535433,0,0.889830508474576,0,0.0677966101694915,0.0423728813559322
"345","Caveiro","CVL_1B_300",15,1935,0.634011090573013,0.262476894639556,0.103512014787431,0,0.889830508474576,0,0.0677966101694915,0.0423728813559322
"346","Caveiro","CVL_1B_350",15,1935,0.644859813084112,0.257943925233645,0.0934579439252336,0.00373831775700935,0.889830508474576,0,0.0677966101694915,0.0423728813559322
"347","Caveiro","CVL_1B_50",-20,1970,0.493203883495146,0.384466019417476,0.118446601941748,0.00388349514563107,0.876712328767123,0,0.0753424657534247,0.047945205479452
"348","Caveiro","CVL_1B_0",-66,2016,0.581573896353167,0.318618042226488,0.0998080614203455,0,0.867403314917127,0,0.0828729281767956,0.0497237569060773
"349","Empadadas Norte","EN_04_222",542.286483,1407.713517,0.823651452282158,0.141078838174274,0.0352697095435685,0,0.851385390428212,0.00755667506297229,0.017632241813602,0.123425692695214
"350","Empadadas Norte","EN_04_221",537.104068,1412.895932,0.805220883534137,0.140562248995984,0.0542168674698795,0,0.87189292543021,0.00382409177820268,0.0267686424474187,0.0975143403441683
"351","Empadadas Norte","EN_04_220",531.809286,1418.190714,0.793307086614173,0.133858267716535,0.0728346456692913,0,0.866666666666667,0.00952380952380952,0.0380952380952381,0.0857142857142857
"352","Empadadas Norte","EN_04_219",526.395159,1423.604841,0.775047258979206,0.137996219281664,0.0869565217391304,0,0.864285714285714,0.0142857142857143,0.0333333333333333,0.0880952380952381
"353","Empadadas Norte","EN_04_218",520.85471,1429.14529,0.703846153846154,0.180769230769231,0.115384615384615,0,0.88,0.00923076923076923,0.0323076923076923,0.0784615384615385
"354","Empadadas Norte","EN_04_217",515.180962,1434.819038,0.746858168761221,0.132854578096948,0.120287253141831,0,0.858569051580699,0.00831946755407654,0.0332778702163062,0.0998336106489185
"355","Empadadas Norte","EN_04_216",509.366937,1440.633063,0.813990461049285,0.0794912559618442,0.104928457869634,0.00158982511923688,0.893564356435644,0.00742574257425743,0.0297029702970297,0.0693069306930693
"356","Empadadas Norte","EN_04_215",503.405658,1446.594342,0.681654676258993,0.151079136690647,0.16726618705036,0,0.884615384615385,0.00183150183150183,0.0494505494505494,0.0641025641025641
"357","Empadadas Norte","EN_04_214",497.290147,1452.709853,0.67504835589942,0.181818181818182,0.143133462282398,0,0.878524945770065,0.00216919739696312,0.0325379609544469,0.086767895878525
"358","Empadadas Norte","EN_04_213",491.013427,1458.986573,0.427466150870406,0.214700193423598,0.357833655705996,0,0.845201238390093,0.00619195046439629,0.0402476780185759,0.108359133126935
"359","Empadadas Norte","EN_04_212",484.56852,1465.43148,0.528735632183908,0.233716475095785,0.237547892720307,0,0.865695792880259,0.00809061488673139,0.0210355987055016,0.105177993527508
"360","Empadadas Norte","EN_04_211",477.94845,1472.05155,0.508670520231214,0.294797687861272,0.196531791907514,0,0.840546697038724,0,0.0432801822323462,0.116173120728929
"361","Empadadas Norte","EN_04_210",471.146237,1478.853763,0.5146771037182,0.262230919765166,0.223091976516634,0,0.851632047477745,0,0.0593471810089021,0.0890207715133531
"362","Empadadas Norte","EN_04_209",464.154906,1485.845094,0.580392156862745,0.217647058823529,0.201960784313725,0,0.840740740740741,0.00555555555555556,0.0425925925925926,0.111111111111111
"363","Empadadas Norte","EN_04_208",456.967478,1493.032522,0.544378698224852,0.254437869822485,0.201183431952663,0,0.859116022099447,0.00828729281767956,0.0469613259668508,0.0856353591160221
"364","Empadadas Norte","EN_04_207",449.577346,1500.422654,0.487329434697856,0.294346978557505,0.218323586744639,0,0.857142857142857,0.00702576112412178,0.0234192037470726,0.112412177985948
"365","Empadadas Norte","EN_04_206",441.986402,1508.013598,0.582846003898636,0.220272904483431,0.196881091617934,0,0.832352941176471,0.00294117647058824,0.0382352941176471,0.126470588235294
"366","Empadadas Norte","EN_04_205",434.205035,1515.794965,0.711155378486056,0.147410358565737,0.141434262948207,0,0.846153846153846,0.0153846153846154,0.0538461538461538,0.0846153846153846
"367","Empadadas Norte","EN_04_204",426.244008,1523.755992,0.619318181818182,0.164772727272727,0.215909090909091,0,0.852173913043478,0.0173913043478261,0.0478260869565217,0.0826086956521739
"368","Empadadas Norte","EN_04_203",418.114081,1531.885919,0.561594202898551,0.164855072463768,0.273550724637681,0,0.883275261324042,0.00522648083623693,0.029616724738676,0.0818815331010453
"369","Empadadas Norte","EN_04_202",409.826014,1540.173986,0.664804469273743,0.121042830540037,0.21415270018622,0,0.880382775119617,0,0.0191387559808612,0.100478468899522
"370","Empadadas Norte","EN_04_201",401.390568,1548.609432,0.716417910447761,0.0914179104477612,0.192164179104478,0,0.833333333333333,0.00490196078431373,0.0441176470588235,0.117647058823529
"371","Empadadas Norte","EN_04_200",392.818505,1557.181495,0.72,0.114285714285714,0.165714285714286,0,0.842245989304813,0.00267379679144385,0.0454545454545455,0.109625668449198
"372","Empadadas Norte","EN_04_199",384.120584,1565.879416,0.765285996055227,0.11439842209073,0.120315581854043,0,0.866666666666667,0.0043010752688172,0.0408602150537634,0.0881720430107527
"373","Empadadas Norte","EN_04_198",375.307566,1574.692434,0.75146771037182,0.140900195694716,0.107632093933464,0,0.856041131105398,0.0051413881748072,0.0308483290488432,0.107969151670951
"374","Empadadas Norte","EN_04_197",366.390213,1583.609787,0.725490196078431,0.184313725490196,0.0901960784313725,0,0.825,0.05,0.025,0.1
"375","Empadadas Norte","EN_04_196",357.379284,1592.620716,0.783889980353635,0.135559921414538,0.0805500982318271,0,0.775147928994083,0.029585798816568,0.029585798816568,0.165680473372781
"376","Empadadas Norte","EN_04_195",348.285541,1601.714459,0.806262230919765,0.113502935420744,0.0802348336594912,0,0.798449612403101,0,0.0465116279069767,0.155038759689922
"377","Empadadas Norte","EN_04_194",339.119745,1610.880255,0.846303501945525,0.0680933852140078,0.0856031128404669,0,0.817142857142857,0,0.0342857142857143,0.148571428571429
"378","Empadadas Norte","EN_04_193",329.892655,1620.107345,0.805825242718447,0.0951456310679612,0.0990291262135922,0,0.758241758241758,0,0.010989010989011,0.230769230769231
"379","Empadadas Norte","EN_04_192",320.615032,1629.384968,0.773255813953488,0.118217054263566,0.108527131782946,0,0.846153846153846,0.0153846153846154,0.0153846153846154,0.123076923076923
"380","Empadadas Norte","EN_04_191",311.297639,1638.702361,0.745136186770428,0.110894941634241,0.143968871595331,0,0.882978723404255,0,0,0.117021276595745
"381","Empadadas Norte","EN_04_190",301.951234,1648.048766,0.70873786407767,0.118446601941748,0.172815533980583,0,0.852760736196319,0.00920245398773006,0.00613496932515337,0.131901840490798
"382","Empadadas Norte","EN_04_189",292.586579,1657.413421,0.686274509803922,0.149019607843137,0.164705882352941,0,0.819742489270386,0.00429184549356223,0.0128755364806867,0.163090128755365
"383","Empadadas Norte","EN_04_188",283.214434,1666.785566,0.650197628458498,0.173913043478261,0.175889328063241,0,0.895470383275261,0.00348432055749129,0.0139372822299652,0.0871080139372822
"384","Empadadas Norte","EN_04_187",273.845561,1676.154439,0.651574803149606,0.214566929133858,0.133858267716535,0,0.839228295819936,0,0.0128617363344051,0.147909967845659
"385","Empadadas Norte","EN_04_186",264.49072,1685.50928,0.654223968565815,0.253438113948919,0.0923379174852652,0,0.863636363636364,0,0.00284090909090909,0.133522727272727
"386","Empadadas Norte","EN_04_185",255.160671,1694.839329,0.62109375,0.271484375,0.107421875,0,0.850515463917526,0,0.0257731958762887,0.123711340206186
"387","Empadadas Norte","EN_04_184",245.866175,1704.133825,0.602713178294574,0.296511627906977,0.10077519379845,0,0.843373493975904,0,0.00803212851405622,0.14859437751004
"388","Empadadas Norte","EN_04_183",236.617994,1713.382006,0.596868884540117,0.289628180039139,0.113502935420744,0,0.841935483870968,0,0.0193548387096774,0.138709677419355
"389","Empadadas Norte","EN_04_182",227.426887,1722.573113,0.582677165354331,0.275590551181102,0.139763779527559,0.00196850393700787,0.762589928057554,0,0.0359712230215827,0.201438848920863
"390","Empadadas Norte","EN_04_181",218.303616,1731.696384,0.585461689587426,0.288801571709234,0.12573673870334,0,0.81767955801105,0,0.0276243093922652,0.154696132596685
"391","Empadadas Norte","EN_04_180",209.258941,1740.741059,0.594911937377691,0.293542074363992,0.111545988258317,0,0.83695652173913,0,0.0253623188405797,0.13768115942029
"392","Empadadas Norte","EN_04_179",200.303623,1749.696377,0.590551181102362,0.281496062992126,0.127952755905512,0,0.89041095890411,0,0.0273972602739726,0.0821917808219178
"393","Empadadas Norte","EN_04_178",191.448422,1758.551578,0.597249508840864,0.273084479371316,0.129666011787819,0,0.904761904761905,0,0,0.0952380952380952
"394","Empadadas Norte","EN_04_177",182.704099,1767.295901,0.594488188976378,0.263779527559055,0.141732283464567,0,0.851190476190476,0,0.0178571428571429,0.130952380952381
"395","Empadadas Norte","EN_04_176",174.081411,1775.918589,0.634429400386847,0.253384912959381,0.112185686653772,0,0.841059602649007,0,0.033112582781457,0.125827814569536
"396","Empadadas Norte","EN_04_175",165.591115,1784.408885,0.658349328214971,0.245681381957774,0.0959692898272553,0,0.865030674846626,0,0.00613496932515337,0.128834355828221
"397","Empadadas Norte","EN_04_174",157.243967,1792.756033,0.693761814744801,0.238185255198488,0.0680529300567108,0,0.727272727272727,0,0.0202020202020202,0.252525252525253
"398","Empadadas Norte","EN_04_173",149.050724,1800.949276,0.681904761904762,0.24,0.0780952380952381,0,0.848979591836735,0,0.0408163265306122,0.110204081632653
"399","Empadadas Norte","EN_04_172",141.022143,1808.977857,0.687022900763359,0.229007633587786,0.083969465648855,0,0.818181818181818,0,0.0555555555555556,0.126262626262626
"400","Empadadas Norte","EN_04_171",133.16898,1816.83102,0.685934489402698,0.242774566473988,0.0712909441233141,0,0.794520547945205,0,0.0502283105022831,0.155251141552511
"401","Empadadas Norte","EN_04_170",125.501993,1824.498007,0.661448140900196,0.258317025440313,0.0802348336594912,0,0.76,0,0.0666666666666667,0.173333333333333
"402","Empadadas Norte","EN_04_169",118.031937,1831.968063,0.689453125,0.236328125,0.07421875,0,0.761290322580645,0,0.103225806451613,0.135483870967742
"403","Empadadas Norte","EN_04_168",110.76957,1839.23043,0.711500974658869,0.235867446393762,0.0526315789473684,0,0.745454545454545,0,0.096969696969697,0.157575757575758
"404","Empadadas Norte","EN_04_167",103.725648,1846.274352,0.682445759368836,0.203155818540434,0.112426035502959,0.0019723865877712,0.75,0,0.0260416666666667,0.223958333333333
"405","Empadadas Norte","EN_04_150",96.9109276,1853.0890724,0.673913043478261,0.181818181818182,0.140316205533597,0.00395256916996047,0.861111111111111,0,0.138888888888889,0
"406","Empadadas Norte","EN_04_149",90.336166,1859.663834,0.666666666666667,0.146825396825397,0.186507936507937,0,1,0,0,0
"407","Empadadas Norte","EN_04_148",84.0121197,1865.9878803,0.654150197628458,0.152173913043478,0.181818181818182,0.0118577075098814,0.769230769230769,0,0.153846153846154,0.0769230769230769
"408","Empadadas Norte","EN_04_147",77.9495453,1872.0504547,0.634194831013916,0.143141153081511,0.200795228628231,0.021868787276342,0.916666666666667,0,0,0.0833333333333333
"409","Empadadas Norte","EN_04_146",72.1591995,1877.8408005,0.641176470588235,0.150980392156863,0.190196078431373,0.0176470588235294,0.857142857142857,0,0.142857142857143,0
"410","Empadadas Norte","EN_04_145",66.6518391,1883.3481609,0.643835616438356,0.144814090019569,0.195694716242661,0.0156555772994129,0.625,0.125,0.25,0
"411","Empadadas Norte","EN_04_144",61.4382207,1888.5617793,0.640625,0.166015625,0.17578125,0.017578125,0.7,0,0.3,0
"412","Empadadas Norte","EN_04_143",56.529101,1893.470899,0.633587786259542,0.192748091603053,0.150763358778626,0.0229007633587786,0.695652173913043,0,0.304347826086957,0
"413","Empadadas Norte","EN_04_142",51.9309911,1898.0690089,0.64591439688716,0.180933852140078,0.157587548638132,0.0155642023346304,0.657534246575342,0,0.178082191780822,0.164383561643836
"414","Empadadas Norte","EN_04_141",47.6334196,1902.3665804,0.657425742574257,0.182178217821782,0.15049504950495,0.0099009900990099,0.884615384615385,0,0.0769230769230769,0.0384615384615385
"415","Empadadas Norte","EN_04_140",43.6216697,1906.3783303,0.654296875,0.189453125,0.14453125,0.01171875,0.944444444444444,0,0.0555555555555556,0
"416","Empadadas Norte","EN_04_139",39.8810243,1910.1189757,0.664047151277014,0.182711198428291,0.143418467583497,0.00982318271119843,0.92,0,0.02,0.06
"417","Empadadas Norte","EN_04_138",36.3967666,1913.6032334,0.664047151277014,0.192534381139489,0.135559921414538,0.00785854616895874,0.854166666666667,0,0.104166666666667,0.0416666666666667
"418","Empadadas Norte","EN_04_137",33.1541796,1916.8458204,0.639763779527559,0.226377952755905,0.12992125984252,0.00393700787401575,0.833333333333333,0,0.0833333333333333,0.0833333333333333
"419","Empadadas Norte","EN_04_136",30.1385463,1919.8614537,0.669291338582677,0.190944881889764,0.133858267716535,0.00590551181102362,0.869565217391304,0,0.0869565217391304,0.0434782608695652
"420","Empadadas Norte","EN_04_135",27.3351498,1922.6648502,0.698443579766537,0.186770428015564,0.108949416342412,0.00583657587548638,0.857142857142857,0,0,0.142857142857143
"421","Empadadas Norte","EN_04_134",24.7292732,1925.2707268,0.673956262425447,0.184890656063618,0.135188866799205,0.00596421471172962,0.857142857142857,0,0.0714285714285714,0.0714285714285714
"422","Empadadas Norte","EN_04_133",22.3061995,1927.6938005,0.700587084148728,0.158512720156556,0.13307240704501,0.00782778864970646,0.85,0,0.1,0.05
"423","Empadadas Norte","EN_04_132",20.0512118,1929.9487882,0.676,0.18,0.14,0.004,0.9,0.05,0.05,0
"424","Empadadas Norte","EN_04_131",17.9495932,1932.0504068,0.667330677290837,0.161354581673307,0.169322709163347,0.00199203187250996,1,0,0,0
"425","Empadadas Norte","EN_04_130",15.9866266,1934.0133734,0.676056338028169,0.177062374245473,0.142857142857143,0.00402414486921529,0.866666666666667,0,0.0666666666666667,0.0666666666666667
"426","Empadadas Norte","EN_04_129",14.1475952,1935.8524048,0.660642570281124,0.200803212851406,0.13855421686747,0,0.8,0.133333333333333,0.0666666666666667,0
"427","Empadadas Norte","EN_04_128",12.417782,1937.582218,0.678787878787879,0.173737373737374,0.143434343434343,0.00404040404040404,0.909090909090909,0.0303030303030303,0.0606060606060606,0
"428","Empadadas Norte","EN_04_127",10.7824701,1939.2175299,0.66600790513834,0.16798418972332,0.156126482213439,0.00988142292490119,0.777777777777778,0,0.111111111111111,0.111111111111111
"429","Empadadas Norte","EN_04_126",9.22694248,1940.77305752,0.678068410462777,0.17102615694165,0.14486921529175,0.00603621730382294,0.772727272727273,0.0454545454545455,0,0.181818181818182
"430","Empadadas Norte","EN_04_125",7.73648228,1942.26351772,0.754940711462451,0.134387351778656,0.108695652173913,0.00197628458498024,0.86,0.02,0.06,0.06
"431","Empadadas Norte","EN_04_124",6.29637252,1943.70362748,0.682,0.168,0.144,0.006,0.833333333333333,0,0.111111111111111,0.0555555555555556
"432","Empadadas Norte","EN_04_123",4.89189627,1945.10810373,0.693069306930693,0.166336633663366,0.136633663366337,0.00396039603960396,0.9,0,0,0.1
"433","Empadadas Norte","EN_04_122",3.50833658,1946.49166342,0.687128712871287,0.164356435643564,0.142574257425743,0.00594059405940594,0.5,0.5,0,0
"434","Empadadas Norte","EN_04_121",2.13097651,1947.86902349,0.690114068441065,0.152091254752852,0.14828897338403,0.00950570342205323,0.5,0,0.333333333333333,0.166666666666667
"435","Empadadas Norte","EN_04_120",0.74509912,1949.25490088,0.693957115009747,0.159844054580897,0.140350877192982,0.00584795321637427,0.615384615384615,0.153846153846154,0.230769230769231,0
"436","Empadadas Norte","EN_04_119",-0.6640125,1950.6640125,0.698039215686274,0.16078431372549,0.133333333333333,0.00784313725490196,0.8125,0.0625,0.125,0
"437","Empadadas Norte","EN_04_118",-2.1110754,1952.1110754,0.705882352941177,0.153700189753321,0.13472485768501,0.00569259962049336,1,0,0,0
"438","Empadadas Norte","EN_04_117",-3.6108064,1953.6108064,0.625754527162978,0.219315895372233,0.150905432595573,0.00402414486921529,0.5,0.166666666666667,0.333333333333333,0
"439","Empadadas Norte","EN_04_116",-5.1779225,1955.1779225,0.723636363636364,0.143636363636364,0.127272727272727,0.00545454545454545,0.538461538461538,0.384615384615385,0.0769230769230769,0
"440","Empadadas Norte","EN_04_115",-6.8271406,1956.8271406,0.687116564417178,0.134969325153374,0.169734151329243,0.0081799591002045,0.714285714285714,0.285714285714286,0,0
"441","Empadadas Norte","EN_04_31",-12.414577,1962.414577,0.779179810725552,0.116719242902208,0.0993690851735016,0.00473186119873817,1,0,0,0
"442","Empadadas Norte","EN_04_30",-14.538615,1964.538615,0.795795795795796,0.108108108108108,0.0915915915915916,0.0045045045045045,0.8,0,0.1,0.1
"443","Empadadas Norte","EN_04_29",-16.799418,1966.799418,0.814020028612303,0.100143061516452,0.0829756795422032,0.00286123032904149,0.866666666666667,0,0.0666666666666667,0.0666666666666667
"444","Empadadas Norte","EN_04_28",-19.176126,1969.176126,0.831521739130435,0.0923913043478261,0.0733695652173913,0.00271739130434783,0.933333333333333,0,0,0.0666666666666667
"445","Empadadas Norte","EN_04_27",-21.647124,1971.647124,0.846649484536082,0.0850515463917526,0.0657216494845361,0.00257731958762887,1,0,0,0
"446","Empadadas Norte","EN_04_26",-24.190798,1974.190798,0.861349693251534,0.0785276073619632,0.0576687116564417,0.00245398773006135,0.9375,0,0,0.0625
"447","Empadadas Norte","EN_04_25",-26.785532,1976.785532,0.872514619883041,0.0736842105263158,0.0514619883040936,0.00233918128654971,0.941176470588235,0,0.0588235294117647,0
"448","Empadadas Norte","EN_04_24",-29.409711,1979.409711,0.88413948256468,0.0686164229471316,0.046119235095613,0.00112485939257593,0.866666666666667,0,0.0666666666666667,0.0666666666666667
"449","Empadadas Norte","EN_04_23",-32.04172,1982.04172,0.890336590662324,0.0662323561346363,0.0423452768729642,0.001085776330076,1,0,0,0
"450","Empadadas Norte","EN_04_22",-34.659943,1984.659943,0.909975669099757,0.0571776155717762,0.0328467153284672,0,0.9,0,0.1,0
"451","Empadadas Norte","EN_04_21",-37.242766,1987.242766,0.896373056994819,0.0632124352331606,0.0393782383419689,0.00103626943005181,1,0,0,0
"452","Empadadas Norte","EN_04_20",-39.768574,1989.768574,0.906098741529526,0.05324298160697,0.0406582768635044,0,0.833333333333333,0,0.166666666666667,0
"453","Empadadas Norte","EN_04_19",-42.215751,1992.215751,0.921229586935639,0.0499519692603266,0.0278578290105668,0.000960614793467819,1,0,0,0
"454","Empadadas Norte","EN_04_18",-44.562682,1994.562682,0.909090909090909,0.0579937304075235,0.0321316614420063,0.000783699059561128,0,0,1,0
"455","Empadadas Norte","EN_04_17",-46.787752,1996.787752,0.836842105263158,0.0973684210526316,0.0644736842105263,0.00131578947368421,0.272727272727273,0,0.727272727272727,0
"456","Empadadas Norte","EN_04_16",-48.869346,1998.869346,0.859690844233056,0.074910820451843,0.0653983353151011,0,0.428571428571429,0,0.5,0.0714285714285714
"457","Empadadas Norte","EN_04_15",-50.785849,2000.785849,0.880316518298714,0.0771513353115727,0.0425321463897132,0,0.285714285714286,0,0.714285714285714,0
"458","Empadadas Norte","EN_04_14",-52.515645,2002.515645,0.866197183098592,0.0821596244131455,0.0516431924882629,0,0.352941176470588,0.0588235294117647,0.588235294117647,0
"459","Empadadas Norte","EN_04_13",-54.037921,2004.037921,0.825701624815362,0.0960118168389956,0.0768094534711965,0.00147710487444609,0.304347826086957,0,0.695652173913043,0
"460","Empadadas Norte","EN_04_12",-55.350298,2005.350298,0.848101265822785,0.0773558368495077,0.0745428973277075,0,0.384615384615385,0,0.615384615384615,0
"461","Empadadas Norte","EN_04_11",-56.468829,2006.468829,0.801204819277108,0.0858433734939759,0.112951807228916,0,0.8,0,0.2,0
"462","Empadadas Norte","EN_04_10",-57.410372,2007.410372,0.805436337625179,0.0915593705293276,0.101573676680973,0.00143061516452074,0.857142857142857,0.0714285714285714,0.0714285714285714,0
"463","Empadadas Norte","EN_04_9",-58.191782,2008.191782,0.815987933634992,0.0889894419306184,0.0950226244343891,0,0.5,0,0.375,0.125
"464","Empadadas Norte","EN_04_8",-58.829916,2008.829916,0.809597523219814,0.0913312693498452,0.0990712074303406,0,0.941176470588235,0,0.0588235294117647,0
"465","Empadadas Norte","EN_04_7",-59.341628,2009.341628,0.805071315372425,0.0919175911251981,0.103011093502377,0,0.764705882352941,0.0588235294117647,0.176470588235294,0
"466","Empadadas Norte","EN_04_6",-59.743776,2009.743776,0.800322061191626,0.0933977455716586,0.106280193236715,0,0.9,0,0.1,0
"467","Empadadas Norte","EN_04_5",-60.053216,2010.053216,0.797385620915033,0.0947712418300654,0.107843137254902,0,0.866666666666667,0,0.133333333333333,0
"468","Empadadas Norte","EN_04_4",-60.286803,2010.286803,0.793729372937294,0.0957095709570957,0.110561056105611,0,0.8,0,0.2,0
"469","Empadadas Norte","EN_04_3",-60.461394,2010.461394,0.793333333333333,0.095,0.111666666666667,0,0.8,0,0.2,0
"470","Empadadas Norte","EN_04_2",-60.593845,2010.593845,0.769230769230769,0.0986193293885602,0.132149901380671,0,0.529411764705882,0,0.294117647058824,0.176470588235294
"471","Empadadas Norte","EN_04_1",-60.701012,2010.701012,0.798634812286689,0.0904436860068259,0.110921501706485,0,0.826086956521739,0,0.173913043478261,0
"472","Funda","FN02_704_6",996.8,953.2,0.688500727802038,0.0771470160116448,0.117903930131004,0.116448326055313,0.666666666666667,0.333333333333333,0,0
"473","Funda","FN02_692_6",980.55,969.45,0.706948640483384,0.11631419939577,0.108761329305136,0.06797583081571,0,1,0,0
"474","Funda","FN02_680_8",964.514,985.486,0.922570016474465,0.0774299835255354,0,0,0,0,0,0
"475","Funda","FN02_668_7",948.152,1001.848,0.697916666666667,0.113095238095238,0.133928571428571,0.0550595238095238,0.6,0.4,0,0
"476","Funda","FN02_657_3",932.766,1017.234,0.553763440860215,0.18010752688172,0.161290322580645,0.104838709677419,0.583333333333333,0.416666666666667,0,0
"477","Funda","FN02_646_1",923.224,1026.776,0.611570247933884,0.119834710743802,0.18595041322314,0.0826446280991736,1,0,0,0
"478","Funda","FN02_634",906.87,1043.13,0.582790091264668,0.134289439374185,0.209908735332464,0.0730117340286832,0.592592592592593,0.407407407407407,0,0
"479","Funda","FN02_622",890.61,1059.39,0.698056801195815,0.101644245142003,0.139013452914798,0.0612855007473842,0.666666666666667,0.333333333333333,0,0
"480","Funda","FN02_609_9",874.248,1075.752,0.636237897648686,0.0954356846473029,0.146611341632089,0.121715076071923,0.692307692307692,0.241758241758242,0.043956043956044,0.021978021978022
"481","Funda","FN02_597_9",857.996,1092.004,0.673728813559322,0.076271186440678,0.145480225988701,0.104519774011299,0.645161290322581,0.25,0.0564516129032258,0.0483870967741935
"482","Funda","FN02_585_8",841.632,1108.368,0.535660091047041,0.136570561456753,0.107738998482549,0.220030349013657,0.56,0.38,0.02,0.04
"483","Funda","FN02_573_8",825.376,1124.624,0.609898107714702,0.098981077147016,0.125181950509461,0.165938864628821,0.651162790697674,0.27906976744186,0.0232558139534884,0.0465116279069767
"484","Funda","FN02_561_8",809.014,1140.986,0.650730411686587,0.0889774236387782,0.134130146082337,0.126162018592297,0.636363636363636,0.318181818181818,0.0454545454545455,0
"485","Funda","FN02_549_8",792.764,1157.236,0.510729613733906,0.0786838340486409,0.0758226037195994,0.334763948497854,0.692307692307692,0.230769230769231,0.0384615384615385,0.0384615384615385
"486","Funda","FN02_523_9",782.632,1167.368,0.516129032258065,0.0814132104454685,0.233486943164363,0.168970814132104,0.888888888888889,0,0,0.111111111111111
"487","Funda","FN02_516_6",772.809,1177.191,0.622159090909091,0.0539772727272727,0.117897727272727,0.205965909090909,0.733333333333333,0.2,0,0.0666666666666667
"488","Funda","FN02_509_4",762.992,1187.008,0.589905362776025,0.082018927444795,0.126182965299685,0.201892744479495,0.666666666666667,0.238095238095238,0,0.0952380952380952
"489","Funda","FN02_502_1",753.169,1196.831,0.560344827586207,0.0668103448275862,0.150862068965517,0.22198275862069,0.7,0.2,0,0.1
"490","Funda","FN02_494_7",743.1,1206.9,0.644970414201183,0.0887573964497041,0.124260355029586,0.142011834319527,0.625,0.25,0,0.125
"491","Funda","FN02_463_2",741.2106842,1208.7893158,0.629955947136564,0.110132158590308,0.149779735682819,0.110132158590308,0.666666666666667,0.333333333333333,0,0
"492","Funda","FN02_457_4",733.568,1216.432,0.623919308357349,0.0763688760806916,0.118155619596542,0.181556195965418,0.571428571428571,0.285714285714286,0,0.142857142857143
"493","Funda","FN02_450_1",723.753,1226.247,0.423192771084337,0.0798192771084337,0.13855421686747,0.358433734939759,0,0.5,0,0.5
"494","Funda","FN02_442_9",713.928,1236.072,0.340490797546012,0.0920245398773006,0.0996932515337423,0.467791411042945,0.625,0.25,0,0.125
"495","Funda","FN02_432_3",700.8,1249.2,0.409295352323838,0.116941529235382,0.0914542728635682,0.382308845577211,0,1,0,0
"496","Funda","FN02_423_4",692.545,1257.455,0.554198473282443,0.108396946564885,0.212213740458015,0.125190839694656,0.766666666666667,0.166666666666667,0,0.0666666666666667
