"","age_ce","estimate","lower_ci","upper_ci"
"1760",1759,0.51949514385475,0.371835280739438,0.667155006970063
"1761",1760,0.520352843291505,0.3725390891674,0.668166597415609
"1762",1761,0.521210542728259,0.373242897595363,0.669178187861155
"1763",1762,0.522068242165013,0.373946706023325,0.670189778306701
"1764",1763,0.522925941601768,0.374650514451288,0.671201368752247
"1765",1764,0.523783641038522,0.375354322879251,0.672212959197793
"1766",1765,0.524601658974364,0.376017553437456,0.673185764511272
"1767",1766,0.525389407043967,0.376649830360804,0.67412898372713
"1768",1767,0.52617715511357,0.377282107284152,0.675072202942988
"1769",1768,0.526964903183173,0.3779143842075,0.676015422158846
"1770",1769,0.527752651252776,0.378546661130849,0.676958641374704
"1771",1770,0.52854039932238,0.379178938054197,0.677901860590563
"1772",1771,0.529328147391983,0.379811214977545,0.678845079806421
"1773",1772,0.530115895461586,0.380443491900893,0.679788299022279
"1774",1773,0.530903643531189,0.381075768824242,0.680731518238137
"1775",1774,0.531691391600793,0.38170804574759,0.681674737453995
"1776",1775,0.532479139670396,0.382340322670938,0.682617956669853
"1777",1776,0.533266887739999,0.382972599594287,0.683561175885712
"1778",1777,0.534054635809602,0.383604876517635,0.68450439510157
"1779",1778,0.534842383879205,0.384237153440983,0.685447614317428
"1780",1779,0.535630131948809,0.384869430364331,0.686390833533286
"1781",1780,0.536417880018412,0.38550170728768,0.687334052749144
"1782",1781,0.537205628088015,0.386133984211028,0.688277271965002
"1783",1782,0.537993376157618,0.386766261134376,0.68922049118086
"1784",1783,0.538781124227222,0.387398538057725,0.690163710396719
"1785",1784,0.539559875064364,0.388021609884685,0.691098140251438
"1786",1785,0.540284984189657,0.388589800710169,0.691980167728023
"1787",1786,0.541010093314949,0.389157991535652,0.692862195204608
"1788",1787,0.541735202440241,0.389726182361135,0.693744222681193
"1789",1788,0.542460311565533,0.390294373186618,0.694626250157779
"1790",1789,0.543185420690826,0.390862564012101,0.695508277634364
"1791",1790,0.543910529816118,0.391430754837584,0.696390305110949
"1792",1791,0.54463563894141,0.391998945663067,0.697272332587534
"1793",1792,0.545360748066703,0.39256713648855,0.698154360064119
"1794",1793,0.546085857191995,0.393135327314034,0.699036387540704
"1795",1794,0.546810966317287,0.393703518139517,0.69991841501729
"1796",1795,0.54753607544258,0.394271708965,0.700800442493875
"1797",1796,0.548261184567872,0.394839899790483,0.70168246997046
"1798",1797,0.548986293693164,0.395408090615966,0.702564497447045
"1799",1798,0.549711402818457,0.395976281441449,0.70344652492363
"1800",1799,0.550436511943749,0.396544472266932,0.704328552400215
"1801",1800,0.551161621069041,0.397112663092415,0.705210579876801
"1802",1801,0.551886730194334,0.397680853917899,0.706092607353386
"1803",1802,0.552611839319626,0.398249044743382,0.706974634829971
"1804",1803,0.553336948444918,0.398817235568865,0.707856662306556
"1805",1804,0.554010762318411,0.399329897467746,0.708691628132008
"1806",1805,0.554664628038426,0.39982096478406,0.709508292204241
"1807",1806,0.555318493758441,0.400312032100373,0.710324956276474
"1808",1807,0.555972359478457,0.400803099416687,0.711141620348707
"1809",1808,0.556626225198472,0.401294166733,0.71195828442094
"1810",1809,0.557280090918487,0.401785234049314,0.712774948493174
"1811",1810,0.557933956638502,0.402276301365628,0.713591612565407
"1812",1811,0.558587822358518,0.402767368681941,0.71440827663764
"1813",1812,0.559241688078533,0.403258435998255,0.715224940709873
"1814",1813,0.559895553798548,0.403749503314569,0.716041604782106
"1815",1814,0.560549419518563,0.404240570630882,0.716858268854339
"1816",1815,0.561203285238578,0.404731637947196,0.717674932926572
"1817",1816,0.561857150958594,0.40522270526351,0.718491596998806
"1818",1817,0.562511016678609,0.405713772579823,0.719308261071039
"1819",1818,0.563164882398624,0.406204839896137,0.720124925143272
"1820",1819,0.563818748118639,0.40669590721245,0.720941589215505
"1821",1820,0.564472613838655,0.407186974528764,0.721758253287738
"1822",1821,0.56512647955867,0.407678041845078,0.722574917359971
"1823",1822,0.565780345278685,0.408169109161391,0.723391581432205
"1824",1823,0.566409464007895,0.408632357006442,0.724186571024606
"1825",1824,0.566979827601452,0.409029554929675,0.72493010033997
"1826",1825,0.567550191195008,0.409426752852909,0.725673629655333
"1827",1826,0.568120554788564,0.409823950776142,0.726417158970696
"1828",1827,0.568690918382121,0.410221148699375,0.727160688286059
"1829",1828,0.569261281975677,0.410618346622609,0.727904217601422
"1830",1829,0.569831645569234,0.411015544545842,0.728647746916785
"1831",1830,0.57040200916279,0.411412742469075,0.729391276232148
"1832",1831,0.570972372756346,0.411809940392309,0.730134805547511
"1833",1832,0.571542736349903,0.412207138315542,0.730878334862874
"1834",1833,0.572113099943459,0.412604336238775,0.731621864178237
"1835",1834,0.572683463537015,0.413001534162009,0.7323653934936
"1836",1835,0.573253827130572,0.413398732085242,0.733108922808963
"1837",1836,0.573824190724128,0.413795930008476,0.733852452124326
"1838",1837,0.574394554317684,0.414193127931709,0.734595981439689
"1839",1838,0.574964917911241,0.414590325854942,0.735339510755052
"1840",1839,0.575535281504797,0.414987523778176,0.736083040070415
"1841",1840,0.576105645098354,0.415384721701409,0.736826569385778
"1842",1841,0.57667600869191,0.415781919624642,0.737570098701141
"1843",1842,0.577246372285466,0.416179117547876,0.738313628016504
"1844",1843,0.577740411246521,0.416486259594865,0.738994563853246
"1845",1844,0.578223319534736,0.41678026849646,0.739666371476598
"1846",1845,0.578706227822951,0.417074277398054,0.740338179099948
"1847",1846,0.579189136111165,0.417368286299649,0.7410099867233
"1848",1847,0.57967204439938,0.417662295201244,0.74168179434665
"1849",1848,0.580154952687595,0.417956304102839,0.742353601970002
"1850",1849,0.58063786097581,0.418250313004433,0.743025409593353
"1851",1850,0.581120769264024,0.418544321906028,0.743697217216704
"1852",1851,0.581603677552239,0.418838330807623,0.744369024840055
"1853",1852,0.582086585840454,0.419132339709218,0.745040832463406
"1854",1853,0.582569494128668,0.419426348610812,0.745712640086757
"1855",1854,0.583052402416883,0.419720357512407,0.746384447710108
"1856",1855,0.583535310705098,0.420014366414002,0.747056255333459
"1857",1856,0.584018218993313,0.420308375315597,0.74772806295681
"1858",1857,0.584501127281527,0.420602384217191,0.74839987058016
"1859",1858,0.584984035569742,0.420896393118786,0.749071678203512
"1860",1859,0.585466943857957,0.421190402020381,0.749743485826863
"1861",1860,0.585949852146171,0.421484410921976,0.750415293450214
"1862",1861,0.586432760434386,0.42177841982357,0.751087101073565
"1863",1862,0.586881979060407,0.422030186060668,0.751733772060145
"1864",1863,0.58728986988235,0.422230132349202,0.752349607415498
"1865",1864,0.587697760704293,0.422430078637735,0.752965442770851
"1866",1865,0.588105651526236,0.422630024926268,0.753581278126203
"1867",1866,0.588513542348178,0.422829971214801,0.754197113481556
"1868",1867,0.588921433170121,0.423029917503334,0.754812948836908
"1869",1868,0.589329323992064,0.423229863791867,0.755428784192261
"1870",1869,0.589737214814007,0.423429810080401,0.756044619547613
"1871",1870,0.59014510563595,0.423629756368934,0.756660454902966
"1872",1871,0.590552996457893,0.423829702657467,0.757276290258319
"1873",1872,0.590960887279836,0.424029648946,0.757892125613671
"1874",1873,0.591368778101779,0.424229595234533,0.758507960969024
"1875",1874,0.591776668923721,0.424429541523067,0.759123796324376
"1876",1875,0.592184559745664,0.4246294878116,0.759739631679729
"1877",1876,0.592592450567607,0.424829434100133,0.760355467035082
"1878",1877,0.59300034138955,0.425029380388666,0.760971302390434
"1879",1878,0.593408232211493,0.425229326677199,0.761587137745787
"1880",1879,0.593816123033436,0.425429272965732,0.762202973101139
"1881",1880,0.594224013855379,0.425629219254266,0.762818808456492
"1882",1881,0.594630692517969,0.425827292694199,0.763434092341739
"1883",1882,0.594990962802415,0.425953662800869,0.764028262803961
"1884",1883,0.595351233086861,0.426080032907539,0.764622433266184
"1885",1884,0.595711503371308,0.426206403014209,0.765216603728406
"1886",1885,0.596071773655754,0.42633277312088,0.765810774190628
"1887",1886,0.5964320439402,0.42645914322755,0.76640494465285
"1888",1887,0.596792314224646,0.42658551333422,0.766999115115073
"1889",1888,0.597152584509092,0.42671188344089,0.767593285577295
"1890",1889,0.597512854793539,0.42683825354756,0.768187456039517
"1891",1890,0.597873125077985,0.42696462365423,0.76878162650174
"1892",1891,0.598233395362431,0.427090993760901,0.769375796963962
"1893",1892,0.598593665646877,0.427217363867571,0.769969967426184
"1894",1893,0.598953935931324,0.427343733974241,0.770564137888406
"1895",1894,0.59931420621577,0.427470104080911,0.771158308350629
"1896",1895,0.599674476500216,0.427596474187582,0.771752478812851
"1897",1896,0.600034746784662,0.427722844294252,0.772346649275073
"1898",1897,0.600395017069109,0.427849214400922,0.772940819737295
"1899",1898,0.600755287353555,0.427975584507592,0.773534990199518
"1900",1899,0.601115557638001,0.428101954614262,0.77412916066174
"1901",1900,0.601475827922447,0.428228324720932,0.774723331123962
"1902",1901,0.601827718698651,0.428319970780562,0.775335466585756
"1903",1902,0.602174065328876,0.428388642319469,0.775959488255816
"1904",1903,0.602520411959101,0.428457313858375,0.776583509925875
"1905",1904,0.602866758589326,0.428525985397282,0.777207531595935
"1906",1905,0.603213105219551,0.428594656936188,0.777831553265995
"1907",1906,0.603559451849776,0.428663328475095,0.778455574936055
"1908",1907,0.60390579848,0.428732000014001,0.779079596606114
"1909",1908,0.604252145110225,0.428800671552907,0.779703618276174
"1910",1909,0.60459849174045,0.428869343091814,0.780327639946234
"1911",1910,0.604944838370675,0.42893801463072,0.780951661616293
"1912",1911,0.6052911850009,0.429006686169627,0.781575683286353
"1913",1912,0.605637531631125,0.429075357708533,0.782199704956413
"1914",1913,0.60598387826135,0.42914402924744,0.782823726626473
"1915",1914,0.606330224891575,0.429212700786346,0.783447748296532
"1916",1915,0.6066765715218,0.429281372325252,0.784071769966592
"1917",1916,0.607022918152025,0.429350043864159,0.784695791636652
"1918",1917,0.60736926478225,0.429418715403065,0.785319813306711
"1919",1918,0.607715611412474,0.429487386941972,0.785943834976771
"1920",1919,0.608061958042699,0.429556058480878,0.786567856646831
"1921",1920,0.608410876211999,0.429615862060878,0.787205889372293
"1922",1921,0.608771654949127,0.429634764443161,0.787908544515749
"1923",1922,0.609132433686254,0.429653666825444,0.788611199659205
"1924",1923,0.609493212423382,0.429672569207728,0.789313854802661
"1925",1924,0.60985399116051,0.429691471590011,0.790016509946117
"1926",1925,0.610214769897638,0.429710373972295,0.790719165089573
"1927",1926,0.610575548634766,0.429729276354578,0.791421820233029
"1928",1927,0.610936327371894,0.429748178736862,0.792124475376485
"1929",1928,0.611297106109022,0.429767081119145,0.792827130519942
"1930",1929,0.61165788484615,0.429785983501428,0.793529785663398
"1931",1930,0.612018663583278,0.429804885883712,0.794232440806854
"1932",1931,0.612379442320406,0.429823788265995,0.79493509595031
"1933",1932,0.612740221057533,0.429842690648279,0.795637751093766
"1934",1933,0.613100999794661,0.429861593030562,0.796340406237222
"1935",1934,0.613461778531789,0.429880495412846,0.797043061380678
"1936",1935,0.613822557268917,0.429899397795129,0.797745716524134
"1937",1936,0.614183336006045,0.429918300177412,0.79844837166759
"1938",1937,0.614544114743173,0.429937202559696,0.799151026811046
"1939",1938,0.614904893480301,0.429956104941979,0.799853681954502
"1940",1939,0.615265672217429,0.429975007324263,0.800556337097958
"1941",1940,0.615647117783665,0.429948474879053,0.801345760688278
"1942",1941,0.616035286294476,0.429907162429357,0.802163410159595
"1943",1942,0.616423454805287,0.429865849979661,0.802981059630913
"1944",1943,0.616811623316097,0.429824537529965,0.80379870910223
"1945",1944,0.617199791826908,0.429783225080268,0.804616358573548
"1946",1945,0.617587960337719,0.429741912630572,0.805434008044865
"1947",1946,0.617976128848529,0.429700600180876,0.806251657516183
"1948",1947,0.61836429735934,0.429659287731179,0.8070693069875
"1949",1948,0.61875246587015,0.429617975281483,0.807886956458818
"1950",1949,0.619140634380961,0.429576662831787,0.808704605930135
"1951",1950,0.619528802891772,0.429535350382091,0.809522255401453
"1952",1951,0.619916971402582,0.429494037932394,0.81033990487277
"1953",1952,0.620305139913393,0.429452725482698,0.811157554344088
"1954",1953,0.620693308424203,0.429411413033002,0.811975203815405
"1955",1954,0.621081476935014,0.429370100583305,0.812792853286723
"1956",1955,0.621469645445825,0.429328788133609,0.81361050275804
"1957",1956,0.621857813956635,0.429287475683913,0.814428152229358
"1958",1957,0.622245982467446,0.429246163234217,0.815245801700675
"1959",1958,0.622634150978257,0.42920485078452,0.816063451171993
"1960",1959,0.623030525775868,0.42913028952605,0.816930762025686
"1961",1960,0.623443493505026,0.42898849990701,0.817898487103043
"1962",1961,0.623856461234185,0.42884671028797,0.8188662121804
"1963",1962,0.624269428963343,0.42870492066893,0.819833937257757
"1964",1963,0.624682396692502,0.42856313104989,0.820801662335113
"1965",1964,0.62509536442166,0.42842134143085,0.82176938741247
"1966",1965,0.625508332150818,0.42827955181181,0.822737112489827
"1967",1966,0.625921299879977,0.428137762192769,0.823704837567184
"1968",1967,0.626334267609135,0.427995972573729,0.824672562644541
"1969",1968,0.626747235338293,0.427854182954689,0.825640287721898
"1970",1969,0.627160203067452,0.427712393335649,0.826608012799254
"1971",1970,0.62757317079661,0.427570603716609,0.827575737876611
"1972",1971,0.627986138525768,0.427428814097569,0.828543462953968
"1973",1972,0.628399106254927,0.427287024478529,0.829511188031325
"1974",1973,0.628812073984085,0.427145234859489,0.830478913108682
"1975",1974,0.629225041713244,0.427003445240448,0.831446638186039
"1976",1975,0.629638009442402,0.426861655621408,0.832414363263395
"1977",1976,0.63005097717156,0.426719866002368,0.833382088340752
"1978",1977,0.630463944900719,0.426578076383328,0.834349813418109
"1979",1978,0.630876912629877,0.426436286764288,0.835317538495466
"1980",1979,0.631303377040729,0.426161337105542,0.836445416929206
"1981",1980,0.63173122087191,0.425872777904102,0.837589663741524
"1982",1981,0.63215906470309,0.425584218702661,0.838733910553842
"1983",1982,0.632586908534271,0.425295659501221,0.83987815736616
"1984",1983,0.633014752365451,0.42500710029978,0.841022404178478
"1985",1984,0.633442596196632,0.424718541098339,0.842166650990797
"1986",1985,0.633870440027813,0.424429981896899,0.843310897803115
"1987",1986,0.634298283858993,0.424141422695458,0.844455144615433
"1988",1987,0.634726127690174,0.423852863494017,0.845599391427751
"1989",1988,0.635153971521354,0.423564304292577,0.846743638240069
"1990",1989,0.635581815352535,0.423275745091136,0.847887885052388
"1991",1990,0.636009659183716,0.422987185889696,0.849032131864706
"1992",1991,0.636437503014896,0.422698626688255,0.850176378677024
"1993",1992,0.636865346846077,0.422410067486814,0.851320625489342
"1994",1993,0.637293190677258,0.422121508285374,0.85246487230166
"1995",1994,0.637721034508438,0.421832949083933,0.853609119113978
"1996",1995,0.638148878339619,0.421544389882493,0.854753365926297
"1997",1996,0.638576722170799,0.421255830681052,0.855897612738615
"1998",1997,0.63900456600198,0.420967271479611,0.857041859550933
"1999",1998,0.639434904426715,0.420602880815395,0.858266927062934
"2000",1999,0.639867906252126,0.420157527234857,0.859578284345778
"2001",2000,0.640300908077537,0.419712173654319,0.860889641628622
"2002",2001,0.640733909902948,0.419266820073781,0.862200998911466
"2003",2002,0.641166911728359,0.418821466493242,0.86351235619431
"2004",2003,0.64159991355377,0.418376112912704,0.864823713477154
"2005",2004,0.642032915379181,0.417930759332166,0.866135070759998
"2006",2005,0.642465917204592,0.417485405751627,0.867446428042842
"2007",2006,0.642898919030003,0.417040052171089,0.868757785325686
"2008",2007,0.643331920855414,0.416594698590551,0.87006914260853
"2009",2008,0.643764922680825,0.416149345010012,0.871380499891374
"2010",2009,0.644197924506236,0.415703991429474,0.872691857174218
"2011",2010,0.644630926331647,0.415258637848936,0.874003214457062
