sitename,depth,age,age_ce,taxa,value,elementtype,ecologicalgroup,group
Caldeirão Connor,50,66,1884,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,65,107,1843,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,70,123,1827,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,115,276,1674,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,120,293,1657,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,140,360,1590,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,180,501,1449,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,195,3145,-1195,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,200,3497,-1547,Lysimachia tenella,3,pollen,UPHE,Herb
Caldeirão Connor,240,4875,-2925,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,280,9532,-7582,Lysimachia tenella,1,pollen,UPHE,Herb
Caldeirão Connor,10,-42,1992,Angelica lignescens,1,pollen,UPHE,Herb
Caldeirão Connor,20,-16,1966,Angelica lignescens,1,pollen,UPHE,Herb
Caldeirão Connor,30,11,1939,Angelica lignescens,1,pollen,UPHE,Herb
Caldeirão Connor,40,39,1911,Angelica lignescens,1,pollen,UPHE,Herb
Caldeirão Connor,60,94,1856,Angelica lignescens,50,pollen,UPHE,Herb
Caldeirão Connor,65,107,1843,Angelica lignescens,13,pollen,UPHE,Herb
Caldeirão Connor,70,123,1827,Angelica lignescens,17,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Angelica lignescens,31,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Angelica lignescens,60,pollen,UPHE,Herb
Caldeirão Connor,85,173,1777,Angelica lignescens,3,pollen,UPHE,Herb
Caldeirão Connor,90,190,1760,Angelica lignescens,4,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Angelica lignescens,8,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Angelica lignescens,5,pollen,UPHE,Herb
Caldeirão Connor,105,242,1708,Angelica lignescens,4,pollen,UPHE,Herb
Caldeirão Connor,110,259,1691,Angelica lignescens,3,pollen,UPHE,Herb
Caldeirão Connor,115,276,1674,Angelica lignescens,6,pollen,UPHE,Herb
Caldeirão Connor,120,293,1657,Angelica lignescens,6,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Angelica lignescens,7,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Angelica lignescens,3,pollen,UPHE,Herb
Caldeirão Connor,135,343,1607,Angelica lignescens,6,pollen,UPHE,Herb
Caldeirão Connor,140,360,1590,Angelica lignescens,9,pollen,UPHE,Herb
Caldeirão Connor,145,378,1572,Angelica lignescens,8,pollen,UPHE,Herb
Caldeirão Connor,150,394,1556,Angelica lignescens,6,pollen,UPHE,Herb
Caldeirão Connor,155,411,1539,Angelica lignescens,6,pollen,UPHE,Herb
Caldeirão Connor,160,428,1522,Angelica lignescens,2,pollen,UPHE,Herb
Caldeirão Connor,165,445,1505,Angelica lignescens,12,pollen,UPHE,Herb
Caldeirão Connor,170,462,1488,Angelica lignescens,2,pollen,UPHE,Herb
Caldeirão Connor,175,479,1471,Angelica lignescens,1,pollen,UPHE,Herb
Caldeirão Connor,180,501,1449,Angelica lignescens,22,pollen,UPHE,Herb
Caldeirão Connor,185,526,1424,Angelica lignescens,8,pollen,UPHE,Herb
Caldeirão Connor,190,2724,-774,Angelica lignescens,12,pollen,UPHE,Herb
Caldeirão Connor,195,3145,-1195,Angelica lignescens,7,pollen,UPHE,Herb
Caldeirão Connor,200,3497,-1547,Angelica lignescens,7,pollen,UPHE,Herb
Caldeirão Connor,205,3743,-1793,Angelica lignescens,5,pollen,UPHE,Herb
Caldeirão Connor,210,3941,-1991,Angelica lignescens,6,pollen,UPHE,Herb
Caldeirão Connor,215,4093,-2143,Angelica lignescens,2,pollen,UPHE,Herb
Caldeirão Connor,220,4242,-2292,Angelica lignescens,3,pollen,UPHE,Herb
Caldeirão Connor,225,4397,-2447,Angelica lignescens,2,pollen,UPHE,Herb
Caldeirão Connor,230,4553,-2603,Angelica lignescens,1,pollen,UPHE,Herb
Caldeirão Connor,235,4713,-2763,Angelica lignescens,1,pollen,UPHE,Herb
Caldeirão Connor,245,5029,-3079,Angelica lignescens,1,pollen,UPHE,Herb
Caldeirão Connor,250,5188,-3238,Angelica lignescens,6,pollen,UPHE,Herb
Caldeirão Connor,255,5341,-3391,Angelica lignescens,2,pollen,UPHE,Herb
Caldeirão Connor,260,5440,-3490,Angelica lignescens,17,pollen,UPHE,Herb
Caldeirão Connor,265,5557,-3607,Angelica lignescens,9,pollen,UPHE,Herb
Caldeirão Connor,270,5832,-3882,Angelica lignescens,56,pollen,UPHE,Herb
Caldeirão Connor,277,8032,-6082,Angelica lignescens,84,pollen,UPHE,Herb
Caldeirão Connor,280,9532,-7582,Angelica lignescens,88,pollen,UPHE,Herb
Caldeirão Connor,285,11032,-9082,Angelica lignescens,10,pollen,UPHE,Herb
Caldeirão Connor,290,11435,-9485,Angelica lignescens,13,pollen,UPHE,Herb
Caldeirão Connor,295,11823,-9873,Angelica lignescens,49,pollen,UPHE,Herb
Caldeirão Connor,297,11979,-10029,Angelica lignescens,53,pollen,UPHE,Herb
Caldeirão Connor,302,12403,-10453,Angelica lignescens,30,pollen,UPHE,Herb
Caldeirão Connor,10,-42,1992,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,20,-16,1966,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,60,94,1856,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,65,107,1843,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,70,123,1827,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,75,140,1810,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,80,156,1794,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,85,173,1777,Anthoceros laevis,2,spore,UPBR,Hornworth
Caldeirão Connor,90,190,1760,Anthoceros laevis,4,spore,UPBR,Hornworth
Caldeirão Connor,95,208,1742,Anthoceros laevis,5,spore,UPBR,Hornworth
Caldeirão Connor,100,225,1725,Anthoceros laevis,6,spore,UPBR,Hornworth
Caldeirão Connor,105,242,1708,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,110,259,1691,Anthoceros laevis,5,spore,UPBR,Hornworth
Caldeirão Connor,115,276,1674,Anthoceros laevis,5,spore,UPBR,Hornworth
Caldeirão Connor,120,293,1657,Anthoceros laevis,4,spore,UPBR,Hornworth
Caldeirão Connor,125,309,1641,Anthoceros laevis,2,spore,UPBR,Hornworth
Caldeirão Connor,130,327,1623,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,135,343,1607,Anthoceros laevis,2,spore,UPBR,Hornworth
Caldeirão Connor,140,360,1590,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,145,378,1572,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,150,394,1556,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,297,11979,-10029,Anthoceros laevis,1,spore,UPBR,Hornworth
Caldeirão Connor,20,-16,1966,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,60,94,1856,Anthoceros punctatus,2,spore,UPBR,Hornworth
Caldeirão Connor,65,107,1843,Anthoceros punctatus,3,spore,UPBR,Hornworth
Caldeirão Connor,70,123,1827,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,75,140,1810,Anthoceros punctatus,2,spore,UPBR,Hornworth
Caldeirão Connor,80,156,1794,Anthoceros punctatus,2,spore,UPBR,Hornworth
Caldeirão Connor,85,173,1777,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,90,190,1760,Anthoceros punctatus,4,spore,UPBR,Hornworth
Caldeirão Connor,95,208,1742,Anthoceros punctatus,2,spore,UPBR,Hornworth
Caldeirão Connor,100,225,1725,Anthoceros punctatus,6,spore,UPBR,Hornworth
Caldeirão Connor,105,242,1708,Anthoceros punctatus,2,spore,UPBR,Hornworth
Caldeirão Connor,110,259,1691,Anthoceros punctatus,7,spore,UPBR,Hornworth
Caldeirão Connor,115,276,1674,Anthoceros punctatus,8,spore,UPBR,Hornworth
Caldeirão Connor,120,293,1657,Anthoceros punctatus,4,spore,UPBR,Hornworth
Caldeirão Connor,125,309,1641,Anthoceros punctatus,3,spore,UPBR,Hornworth
Caldeirão Connor,130,327,1623,Anthoceros punctatus,2,spore,UPBR,Hornworth
Caldeirão Connor,135,343,1607,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,140,360,1590,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,145,378,1572,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,150,394,1556,Anthoceros punctatus,3,spore,UPBR,Hornworth
Caldeirão Connor,155,411,1539,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,160,428,1522,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,195,3145,-1195,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,200,3497,-1547,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,210,3941,-1991,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,215,4093,-2143,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,255,5341,-3391,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,265,5557,-3607,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,297,11979,-10029,Anthoceros punctatus,1,spore,UPBR,Hornworth
Caldeirão Connor,20,-16,1966,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,60,94,1856,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,65,107,1843,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,85,173,1777,Alchemilla,3,pollen,UPHE,Herb
Caldeirão Connor,90,190,1760,Alchemilla,3,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,105,242,1708,Alchemilla,3,pollen,UPHE,Herb
Caldeirão Connor,110,259,1691,Alchemilla,3,pollen,UPHE,Herb
Caldeirão Connor,115,276,1674,Alchemilla,4,pollen,UPHE,Herb
Caldeirão Connor,120,293,1657,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Alchemilla,4,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,135,343,1607,Alchemilla,1,pollen,UPHE,Herb
Caldeirão Connor,140,360,1590,Alchemilla,2,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Apiaceae,1,pollen,UPHE,Herb
Caldeirão Connor,190,2724,-774,Apiaceae,2,pollen,UPHE,Herb
Caldeirão Connor,277,8032,-6082,Apiaceae,1,pollen,UPHE,Herb
Caldeirão Connor,30,11,1939,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,60,94,1856,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,135,343,1607,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,200,3497,-1547,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,250,5188,-3238,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,270,5832,-3882,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,277,8032,-6082,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,280,9532,-7582,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,285,11032,-9082,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,295,11823,-9873,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,302,12403,-10453,Artemisia,1,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Asplenium,1,spore,VACR,Fern
Caldeirão Connor,0,-68,2018,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,10,-42,1992,Asteraceae,8,pollen,UPHE,Herb
Caldeirão Connor,20,-16,1966,Asteraceae,18,pollen,UPHE,Herb
Caldeirão Connor,30,11,1939,Asteraceae,5,pollen,UPHE,Herb
Caldeirão Connor,40,39,1911,Asteraceae,16,pollen,UPHE,Herb
Caldeirão Connor,50,66,1884,Asteraceae,8,pollen,UPHE,Herb
Caldeirão Connor,60,94,1856,Asteraceae,8,pollen,UPHE,Herb
Caldeirão Connor,65,107,1843,Asteraceae,2,pollen,UPHE,Herb
Caldeirão Connor,70,123,1827,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Asteraceae,6,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Asteraceae,2,pollen,UPHE,Herb
Caldeirão Connor,85,173,1777,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,90,190,1760,Asteraceae,3,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Asteraceae,4,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,105,242,1708,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,110,259,1691,Asteraceae,2,pollen,UPHE,Herb
Caldeirão Connor,115,276,1674,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,140,360,1590,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,170,462,1488,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,175,479,1471,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,190,2724,-774,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,195,3145,-1195,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,200,3497,-1547,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,205,3743,-1793,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,235,4713,-2763,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,260,5440,-3490,Asteraceae,1,pollen,UPHE,Herb
Caldeirão Connor,277,8032,-6082,Asteraceae,3,pollen,UPHE,Herb
Caldeirão Connor,280,9532,-7582,Asteraceae,2,pollen,UPHE,Herb
Caldeirão Connor,297,11979,-10029,Asteraceae,3,pollen,UPHE,Herb
Caldeirão Connor,302,12403,-10453,Asteraceae,9,pollen,UPHE,Herb
Caldeirão Connor,190,2724,-774,Campanula vidalii,2,pollen,UPHE,Herb
Caldeirão Connor,195,3145,-1195,Campanula vidalii,1,pollen,UPHE,Herb
Caldeirão Connor,200,3497,-1547,Campanula vidalii,1,pollen,UPHE,Herb
Caldeirão Connor,210,3941,-1991,Campanula vidalii,1,pollen,UPHE,Herb
Caldeirão Connor,230,4553,-2603,Campanula vidalii,1,pollen,UPHE,Herb
Caldeirão Connor,250,5188,-3238,Campanula vidalii,1,pollen,UPHE,Herb
Caldeirão Connor,255,5341,-3391,Campanula vidalii,1,pollen,UPHE,Herb
Caldeirão Connor,265,5557,-3607,Campanula vidalii,1,pollen,UPHE,Herb
Caldeirão Connor,270,5832,-3882,Campanula vidalii,1,pollen,UPHE,Herb
Caldeirão Connor,40,39,1911,Bellis,2,pollen,UPHE,Herb
Caldeirão Connor,70,123,1827,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,90,190,1760,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,105,242,1708,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,110,259,1691,Bellis,5,pollen,UPHE,Herb
Caldeirão Connor,115,276,1674,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,120,293,1657,Bellis,2,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Bellis,3,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,135,343,1607,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,140,360,1590,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,145,378,1572,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,150,394,1556,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,155,411,1539,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,160,428,1522,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,180,501,1449,Bellis,3,pollen,UPHE,Herb
Caldeirão Connor,185,526,1424,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,190,2724,-774,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,195,3145,-1195,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,200,3497,-1547,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,210,3941,-1991,Bellis,2,pollen,UPHE,Herb
Caldeirão Connor,215,4093,-2143,Bellis,2,pollen,UPHE,Herb
Caldeirão Connor,220,4242,-2292,Bellis,2,pollen,UPHE,Herb
Caldeirão Connor,225,4397,-2447,Bellis,2,pollen,UPHE,Herb
Caldeirão Connor,235,4713,-2763,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,245,5029,-3079,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,255,5341,-3391,Bellis,3,pollen,UPHE,Herb
Caldeirão Connor,260,5440,-3490,Bellis,8,pollen,UPHE,Herb
Caldeirão Connor,265,5557,-3607,Bellis,5,pollen,UPHE,Herb
Caldeirão Connor,270,5832,-3882,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,280,9532,-7582,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,285,11032,-9082,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,295,11823,-9873,Bellis,1,pollen,UPHE,Herb
Caldeirão Connor,65,107,1843,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,70,123,1827,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,85,173,1777,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,115,276,1674,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,125,309,1641,Betula,2,pollen,TRSH,Tree
Caldeirão Connor,130,327,1623,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,150,394,1556,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,160,428,1522,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,180,501,1449,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,195,3145,-1195,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,200,3497,-1547,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,205,3743,-1793,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,210,3941,-1991,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,215,4093,-2143,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,230,4553,-2603,Betula,2,pollen,TRSH,Tree
Caldeirão Connor,235,4713,-2763,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,240,4875,-2925,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,245,5029,-3079,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,255,5341,-3391,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,265,5557,-3607,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,270,5832,-3882,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,295,11823,-9873,Betula,1,pollen,TRSH,Tree
Caldeirão Connor,100,225,1725,Botrychium,1,spore,VACR,Fern
Caldeirão Connor,240,4875,-2925,Botrychium,1,spore,VACR,Fern
Caldeirão Connor,265,5557,-3607,Botrychium,1,spore,VACR,Fern
Caldeirão Connor,90,190,1760,Brassicaceae,1,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Brassicaceae,1,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Brassicaceae,3,pollen,UPHE,Herb
Caldeirão Connor,140,360,1590,Brassicaceae,1,pollen,UPHE,Herb
Caldeirão Connor,40,39,1911,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,60,94,1856,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,65,107,1843,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,80,156,1794,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,100,225,1725,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,115,276,1674,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,130,327,1623,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,150,394,1556,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,155,411,1539,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,165,445,1505,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,180,501,1449,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,185,526,1424,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,190,2724,-774,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,195,3145,-1195,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,205,3743,-1793,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,210,3941,-1991,Calluna vulgaris,2,pollen,TRSH,Shrub
Caldeirão Connor,230,4553,-2603,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,245,5029,-3079,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,260,5440,-3490,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,265,5557,-3607,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,270,5832,-3882,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,285,11032,-9082,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,302,12403,-10453,Calluna vulgaris,1,pollen,TRSH,Shrub
Caldeirão Connor,0,-68,2018,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,50,66,1884,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,60,94,1856,Cardamine,3,pollen,UPHE,Herb
Caldeirão Connor,70,123,1827,Cardamine,2,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Cardamine,4,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Cardamine,2,pollen,UPHE,Herb
Caldeirão Connor,85,173,1777,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,90,190,1760,Cardamine,2,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,105,242,1708,Cardamine,2,pollen,UPHE,Herb
Caldeirão Connor,110,259,1691,Cardamine,4,pollen,UPHE,Herb
Caldeirão Connor,115,276,1674,Cardamine,3,pollen,UPHE,Herb
Caldeirão Connor,120,293,1657,Cardamine,3,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Cardamine,3,pollen,UPHE,Herb
Caldeirão Connor,135,343,1607,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,140,360,1590,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,145,378,1572,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,150,394,1556,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,155,411,1539,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,165,445,1505,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,215,4093,-2143,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,220,4242,-2292,Cardamine,6,pollen,UPHE,Herb
Caldeirão Connor,255,5341,-3391,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,260,5440,-3490,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,265,5557,-3607,Cardamine,2,pollen,UPHE,Herb
Caldeirão Connor,270,5832,-3882,Cardamine,4,pollen,UPHE,Herb
Caldeirão Connor,277,8032,-6082,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,280,9532,-7582,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,290,11435,-9485,Cardamine,1,pollen,UPHE,Herb
Caldeirão Connor,295,11823,-9873,Cardamine,5,pollen,UPHE,Herb
Caldeirão Connor,302,12403,-10453,Cardamine,4,pollen,UPHE,Herb
Caldeirão Connor,225,4397,-2447,Carpinus betulus,1,pollen,TRSH,Tree
Caldeirão Connor,195,3145,-1195,Carya,1,pollen,TRSH,Tree
Caldeirão Connor,85,173,1777,Castanea sativa,1,pollen,TRSH,Tree
Caldeirão Connor,155,411,1539,Castanea sativa,1,pollen,TRSH,Tree
Caldeirão Connor,60,94,1856,Centaurium,1,pollen,UPHE,Herb
Caldeirão Connor,70,123,1827,Centaurium,1,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Centaurium,1,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Centaurium,4,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Centaurium,1,pollen,UPHE,Herb
Caldeirão Connor,120,293,1657,Centaurium,1,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Centaurium,1,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Centaurium,2,pollen,UPHE,Herb
