lake,core_depth_id,age_bp,age_ce,high_profile,low_profile,motile,euplanktonic,algivore,detritivore,plantivore,predator
Ginjal,GN_72_5,114,1836,0.08641975,0.20493827,0.3654321,0.34320988,0.5,0.5,0,0
Ginjal,GN_70,107,1843,0.14124294,0.22316384,0.34463277,0.29096045,0.69230769,0.15384615,0.15384615,0
Ginjal,GN_67_5,100,1850,0.15673981,0.21943574,0.35423197,0.26959248,0.76470588,0.17647059,0.05882353,0
Ginjal,GN_65,94,1856,0.1754386,0.21403509,0.36842105,0.24210526,0.66666667,0.33333333,0,0
Ginjal,GN_62_5,87,1863,0.19753086,0.20576132,0.3909465,0.20576132,0.6,0.4,0,0
Ginjal,GN_60,81,1869,0.22110553,0.20603015,0.4321608,0.14070352,0.75,0.25,0,0
Ginjal,GN_57_5,74,1876,0.26143791,0.20261438,0.49673203,0.03921569,0.75,0.25,0,0
Ginjal,GN_55,68,1882,0.27559055,0.18897638,0.53543307,0,0.71428571,0.28571429,0,0
Ginjal,GN_52_5,61,1889,0.13888889,0.15873016,0.34920635,0.3531746,0.625,0.375,0,0
Ginjal,GN_50,55,1895,0.26262626,0.16161616,0.57575758,0,1,0,0,0
Ginjal,GN_45,42,1908,0.21212121,0.22222222,0.56565657,0,0.625,0.375,0,0
Ginjal,GN_42_5,36,1914,0.16393443,0.21311475,0.47540984,0.14754098,0.6,0.4,0,0
Ginjal,GN_40,29,1921,0.10810811,0.21621622,0.31531532,0.36036036,0.5,0.5,0,0
Ginjal,GN_37_5,23,1927,0.08823529,0.20588235,0.26470588,0.44117647,0.4,0.6,0,0
Ginjal,GN_35,17,1933,0.07928389,0.18925831,0.23529412,0.49616368,0.4,0.6,0,0
Ginjal,GN_32_5,11,1939,0.075,0.18541667,0.21875,0.52083333,0.5,0.5,0,0
Ginjal,GN_27_5,-2,1952,0.06810036,0.10752688,0.20967742,0.61469534,0.625,0.375,0,0
Ginjal,GN_22_5,-14,1964,0.07504363,0.04886562,0.22513089,0.65095986,0.2,0.7,0.1,0
Ginjal,GN_20,-20,1970,0.09090909,0.05681818,0.2594697,0.59280303,0.27272727,0.63636364,0.09090909,0
Ginjal,GN_17_5,-26,1976,0.11608961,0.05906314,0.299389,0.52545825,0.36363636,0.63636364,0,0
Ginjal,GN_15,-32,1982,0.16107383,0.08501119,0.30872483,0.44519016,0.23076923,0.69230769,0.07692308,0
Ginjal,GN_12_5,-38,1988,0.165,0.045,0.485,0.305,0.26470588,0.67647059,0.05882353,0
Ginjal,GN_10,-45,1995,0.28387097,0.12473118,0.37204301,0.21935484,0.64285714,0.35714286,0,0
Ginjal,GN_7_5,-51,2001,0.31367925,0.11792453,0.4009434,0.16745283,0.8,0.2,0,0
Ginjal,GN_5,-57,2007,0.32482599,0.13457077,0.36426914,0.17633411,0.92105263,0.02631579,0.05263158,0
Ginjal,GN_2_5,-63,2013,0.4135514,0.07476636,0.26401869,0.24766355,1,0,0,0
Peixinho,PEX1_100,-57.44,2007.44,0.40215716,0,0.03081664,0.56702619,0.81779661,0.05084746,0.05932203,0.0720339
Peixinho,PEX1_1020,672.1,1277.9,0.35106383,0,0.03343465,0.61550152,0.80701754,0.05701754,0.0745614,0.06140351
Peixinho,PEX1_1060,695.46,1254.54,0.63216266,0,0.02033272,0.34750462,0.79342723,0.0657277,0.08920188,0.05164319
Peixinho,PEX1_1100,719.45,1230.55,0.69825919,0,0.01934236,0.28239845,0.79906542,0.06074766,0.07943925,0.06074766
Peixinho,PEX1_1140,743,1207,0.4245614,0.00175439,0.04912281,0.5245614,0.83408072,0.02242152,0.02242152,0.12107623
Peixinho,PEX1_1180,765.02,1184.98,0.38169257,0.00172712,0.06044905,0.55613126,0.83111111,0.01777778,0.02222222,0.12888889
Peixinho,PEX1_120,-55.35,2005.35,0.5,0,0.12068966,0.37931034,0.79912664,0.00436681,0.04803493,0.14847162
Peixinho,PEX1_1220,784.42,1165.58,0.54990215,0,0.12720157,0.32289628,0.79555556,0.00444444,0.05333333,0.14666667
Peixinho,PEX1_1260,800.13,1149.87,0.72254335,0,0.09055877,0.18689788,0.80094787,0.00947867,0.05687204,0.13270142
Peixinho,PEX1_1300,811.06,1138.94,0.73128599,0,0.07677543,0.19193858,0.81132075,0.00943396,0.04716981,0.13207547
Peixinho,PEX1_1340,816.12,1133.88,0.56646217,0,0.03271984,0.400818,0.86547085,0,0.00896861,0.12556054
Peixinho,PEX1_1380,822.14,1127.86,0.58994197,0,0.0270793,0.38297872,0.86381323,0,0.0077821,0.12840467
Peixinho,PEX1_1400,831.94,1118.06,0.89305302,0.07678245,0.02650823,0.00365631,0.78756957,0.01762523,0.04916512,0.14564007
Peixinho,PEX1_1410,838.43,1111.57,0.94564773,0.01757254,0.0359624,0.00081733,0.7780083,0.02005533,0.05463347,0.1473029
Peixinho,PEX1_1414,841.31,1108.69,0.6481149,0.18132855,0.16696589,0.00359066,0.77182919,0.0210325,0.05736138,0.14977693
Peixinho,PEX1_1440,863.55,1086.45,0.88657845,0.0094518,0.1020794,0.00189036,0.76893204,0.02135922,0.05533981,0.15436893
Peixinho,PEX1_1454,877.83,1072.17,0.97696929,0.00066756,0.02236315,0,0.7704918,0.01967213,0.04754098,0.16229508
Peixinho,PEX1_1480,907.93,1042.07,0.98448081,0.00225734,0.01326185,0,0.76106195,0.00884956,0.02212389,0.2079646
Peixinho,PEX1_1494,925.75,1024.25,0.98465886,0.00255686,0.01278428,0,0.74626866,0.00746269,0.03358209,0.21268657
Peixinho,PEX1_1500,933.67,1016.33,0.98162015,0.00357386,0.01276378,0.00204221,0.73951435,0.00883002,0.05298013,0.1986755
Peixinho,PEX1_1520,961.14,988.86,0.95415617,0.01209068,0.01813602,0.01561713,0.78536585,0.00487805,0.06829268,0.14146341
Peixinho,PEX1_1534,981.12,968.88,0.93176649,0.01895375,0.0242608,0.02501895,0.80444444,0.00888889,0.06222222,0.12444444
Peixinho,PEX1_1540,989.83,960.17,0.8366718,0.07550077,0.0770416,0.01078582,0.81049563,0.01166181,0.05247813,0.12536443
Peixinho,PEX1_1560,1019.3,930.7,0.86254296,0.04352806,0.069874,0.02405498,0.67333333,0.01333333,0.05,0.26333333
Peixinho,PEX1_1574,1040,910,0.90186125,0,0.03299492,0.06514382,0.70325203,0.01626016,0.07317073,0.20731707
Peixinho,PEX1_160,-51.21,2001.21,0.85794183,0.03579418,0.04474273,0.06152125,0.86190476,0.01904762,0.11904762,0
Peixinho,PEX1_1614,1098.5,851.5,0.83417085,0.05653266,0.05527638,0.0540201,0.86829268,0.0195122,0.11219512,0
Peixinho,PEX1_1654,1152.7,797.3,0.62359551,0.20646067,0.14185393,0.02808989,0.88421053,0.01052632,0.05789474,0.04736842
Peixinho,PEX1_1694,1198.7,751.3,0.5056,0.2704,0.2208,0.0032,0.81958763,0,0,0.18041237
Peixinho,PEX1_2111,1303.5,646.5,0.64410058,0.16247582,0.18955513,0.00386847,0.78403756,0,0.03286385,0.18309859
Peixinho,PEX1_2120,1322.3,627.7,0.47601476,0.30258303,0.21402214,0.00738007,0.70531401,0,0.01449275,0.28019324
Peixinho,PEX1_2151,1405.6,544.4,0.75121163,0.10339257,0.1276252,0.0177706,0.71028037,0.0046729,0.06074766,0.22429907
Peixinho,PEX1_2160,1434.6,515.4,0.60707269,0.1611002,0.19842829,0.03339882,0.71359223,0,0.06796117,0.2184466
Peixinho,PEX1_2191,1548.2,401.8,0.61787072,0.19391635,0.13878327,0.04942966,0.67619048,0,0.08571429,0.23809524
Peixinho,PEX1_2200,1584.7,365.3,0.53934741,0.22072937,0.18618042,0.0537428,0.70222222,0,0.06222222,0.23555556
Peixinho,PEX1_2231,1719.1,230.9,0.72163121,0.13297872,0.13120567,0.0141844,0.74299065,0,0.10280374,0.15420561
Peixinho,PEX1_2240,1760.2,189.8,0.44980695,0.23552124,0.22972973,0.08494208,0.7283237,0,0.06358382,0.20809249
Peixinho,PEX1_2271,1905.8,44.2,0.42460317,0.24007937,0.18650794,0.14880952,0.74285714,0,0.05238095,0.2047619
Peixinho,PEX1_2280,1948.7,1.3,0.53728489,0.14913958,0.26768642,0.0458891,0.71698113,0,0.07075472,0.21226415
Peixinho,PEX1_2311,2095.9,-145.9,0.54352031,0.04255319,0.15667311,0.25725338,0.91079812,0,0.01408451,0.07511737
Peixinho,PEX1_2320,2137.9,-187.9,0.26238532,0.0293578,0.09357798,0.6146789,0.91578947,0,0.06315789,0.02105263
Peixinho,PEX1_2351,2277,-327,0.2584493,0.03777336,0.08548708,0.61829026,0.96226415,0,0.00943396,0.02830189
Peixinho,PEX1_40,-63.81,2013.81,0.40115163,0.03646833,0.09980806,0.46257198,1,0,0,0
Peixinho,PEX1_500,-31.97,1981.97,0.38461538,0.02626642,0.13133208,0.45778612,0.94736842,0,0.02631579,0.02631579
Peixinho,PEX1_540,26.23,1923.77,0.56156716,0.01865672,0.16977612,0.25,0.97826087,0,0.02173913,0
Peixinho,PEX1_580,113.45,1836.55,0.71818182,0.04363636,0.09272727,0.14545455,0.95454545,0,0,0.04545455
Peixinho,PEX1_620,218.21,1731.79,0.40494297,0.02281369,0.06463878,0.50760456,0.96875,0,0.03125,0
Peixinho,PEX1_660,329,1621,0.69927536,0.01086957,0.14311594,0.14673913,1,0,0,0
Peixinho,PEX1_700,434.33,1515.67,0.38979964,0.00182149,0.11111111,0.49726776,0.96363636,0,0.01818182,0.01818182
Peixinho,PEX1_740,522.7,1427.3,0.53949904,0.01156069,0.10019268,0.34874759,1,0,0,0
Peixinho,PEX1_780,582.62,1367.38,0.45579568,0.02554028,0.07662083,0.44204322,0.95744681,0,0,0.04255319
Peixinho,PEX1_80,-59.64,2009.64,0.3358209,0.05597015,0.21828358,0.38992537,0.88372093,0,0.11627907,0
Peixinho,PEX1_820,602.77,1347.23,0.09460946,0.03960396,0.13971397,0.72607261,0.48,0,0.52,0
Peixinho,PEX1_860,606.69,1343.31,0.26315789,0.18330309,0.44646098,0.10707804,0.60526316,0.07894737,0.31578947,0
Peixinho,PEX1_900,616.67,1333.33,0.40433925,0.08284024,0.46942801,0.0433925,0.74242424,0.06060606,0.18181818,0.01515152
Peixinho,PEX1_940,631.62,1318.38,0.36100386,0.12934363,0.3011583,0.20849421,0.80434783,0,0.13043478,0.06521739
Prata,PR_2020_151,-40,1990,0.54101563,0.11132813,0.29296875,0.0546875,0.57857143,0.05,0.32857143,0.04285714
Prata,PR_2020_155,-26,1976,0.37328094,0.04518664,0.57367387,0.00785855,0.56551724,0.02758621,0.35862069,0.04827586
Prata,PR_2020_159,-12,1962,0.40909091,0.12055336,0.42885375,0.04150198,0.4248366,0.03267974,0.52941176,0.0130719
Prata,PR_2020_163,2,1948,0.28019324,0.01449275,0.70531401,0,0.53439153,0.1005291,0.33333333,0.03174603
Prata,PR_2020_167,15,1935,0.74630542,0.14285714,0.11083744,0,0.34848485,0.16666667,0.46212121,0.02272727
Prata,PR_2020_171,29,1921,0.92241379,0.02155172,0.05603448,0,0.47524752,0.12871287,0.34653465,0.04950495
Prata,PR_2020_175,42,1908,0.63316583,0.15326633,0.20351759,0.01005025,0.6173913,0.06086957,0.27826087,0.04347826
Prata,PR_2020_179,55,1895,0.47567568,0.16756757,0.35675676,0,0.515625,0.1953125,0.2734375,0.015625
Prata,PR_2020_183,68,1882,0.44602851,0.04887984,0.50509165,0,0.30252101,0.22689076,0.47058824,0
Prata,PR_2020_187,82,1868,0.25858586,0.49292929,0.17979798,0.06868687,0.35714286,0.11111111,0.52380952,0.00793651
Prata,PR_2020_191,95,1855,0.52295409,0.21157685,0.25349301,0.01197605,0.44144144,0.10810811,0.43243243,0.01801802
Prata,PR_2020_195,108,1842,0.18329939,0.17311609,0.31568228,0.32790224,0.48695652,0.09565217,0.40869565,0.00869565
Prata,PR_2020_199,121,1829,0.21336207,0.22844828,0.23275862,0.32543103,0.50434783,0.15652174,0.26086957,0.07826087
Prata,PR_2020_201,128,1822,0.3798768,0.28952772,0.26899384,0.06160164,0.4,0.24,0.32,0.04
Prata,PR_2020_205,141,1809,0.23854962,0.3148855,0.23854962,0.20801527,0.51923077,0.23076923,0.15384615,0.09615385
Prata,PR_2020_209,154,1796,0.25630252,0.12394958,0.36554622,0.25420168,0.55263158,0.26315789,0.10526316,0.07894737
Prata,PR_2020_213,167,1783,0.39428571,0.23809524,0.23809524,0.12952381,0.65853659,0.14634146,0.17073171,0.02439024
Prata,PR_2020_217,179,1771,0.34274194,0.47580645,0.15322581,0.02822581,0.37837838,0.25675676,0.32432432,0.04054054
Prata,PR_2020_221,190,1760,0.24404762,0.5218254,0.19047619,0.04365079,0.49019608,0.1372549,0.33333333,0.03921569
Prata,PR_2020_225,201,1749,0.23473282,0.4980916,0.20801527,0.05916031,0.45925926,0.04444444,0.44444444,0.05185185
Prata,PR_2020_229,212,1738,0.26829268,0.28861789,0.24796748,0.19512195,0.50892857,0.1875,0.25892857,0.04464286
Prata,PR_2020_233,223,1727,0.11064718,0.48434238,0.27348643,0.13152401,0.68686869,0.03030303,0.28282828,0
Prata,PR_2020_237,234,1716,0.30260521,0.38476954,0.22845691,0.08416834,0.44827586,0.09655172,0.44827586,0.00689655
Prata,PR_2020_241,245,1705,0.28690229,0.46985447,0.18503119,0.05821206,0.67391304,0.06521739,0.26086957,0
Prata,PR_2020_245,256,1694,0.30232558,0.49471459,0.1564482,0.04651163,0.45360825,0.02061856,0.5257732,0
Prata,PR_2020_249,267,1683,0.30628803,0.43002028,0.22109533,0.04259635,0.46428571,0.01785714,0.51785714,0
Prata,PR_2020_251,272,1678,0.27720739,0.46817248,0.21560575,0.03901437,0.52,0.06,0.4,0.02
Prata,PR_2020_255,283,1667,0.21862348,0.50202429,0.2388664,0.04048583,0.46875,0.02083333,0.5,0.01041667
Prata,PR_2020_259,294,1656,0.17697228,0.53518124,0.25159915,0.03624733,0.4137931,0.06896552,0.48275862,0.03448276
Prata,PR_2020_263,305,1645,0.28,0.42434783,0.22434783,0.07130435,0.20779221,0.06493506,0.71428571,0.01298701
Prata,PR_2020_267,316,1634,0.34657837,0.39735099,0.20971302,0.04635762,0.30136986,0.04109589,0.65753425,0
Prata,PR_2020_271,327,1623,0.19017094,0.57051282,0.1965812,0.04273504,0.23943662,0.02816901,0.73239437,0
Prata,PR_2020_275,338,1612,0.29934924,0.45770065,0.20390456,0.03904555,0.20289855,0.01449275,0.7826087,0
Prata,PR_2020_279,350,1600,0.42948718,0.36752137,0.17735043,0.02564103,0.36781609,0,0.57471264,0.05747126
Prata,PR_2020_283,361,1589,0.21040724,0.62443439,0.16289593,0.00226244,0.14666667,0.01333333,0.84,0
Prata,PR_2020_287,372,1578,0.24503311,0.56291391,0.18322296,0.00883002,0.24528302,0.00943396,0.74528302,0
Prata,PR_2020_291,382,1568,0.26923077,0.58653846,0.125,0.01923077,0.28703704,0.0462963,0.66666667,0
Prata,PR_2020_295,393,1557,0.18738739,0.63423423,0.16216216,0.01621622,0.26470588,0.00980392,0.7254902,0
Prata,PR_2020_299,403,1547,0.41463415,0.32520325,0.25203252,0.00813008,0.27536232,0.00724638,0.71014493,0.00724638
Prata,PR_2020_301,409,1541,0.22857143,0.60634921,0.14920635,0.01587302,0.25581395,0.05813953,0.68604651,0
Prata,PR_2020_305,419,1531,0.33557047,0.5,0.14765101,0.01677852,0.31764706,0,0.68235294,0
Prata,PR_2020_309,430,1520,0.38359788,0.46296296,0.14021164,0.01322751,0.18604651,0,0.81395349,0
Prata,PR_2020_313,441,1509,0.5,0.33762887,0.15463918,0.00773196,0.225,0.0125,0.7625,0
Prata,PR_2020_317,452,1498,0.4516129,0.25806452,0.27295285,0.01736973,0.19178082,0.02739726,0.78082192,0
Prata,PR_2020_321,463,1487,0.4735376,0.32869081,0.18662953,0.01114206,0.27678571,0,0.72321429,0
Prata,PR_2020_325,473,1477,0.50995025,0.22636816,0.26368159,0,0.21666667,0,0.78333333,0
Prata,PR_2020_329,490,1460,0.49066667,0.208,0.288,0.01333333,0.2972973,0,0.7027027,0
Prata,PR_2020_333,514,1436,0.4469697,0.22979798,0.30050505,0.02272727,0.25925926,0.01234568,0.72839506,0
Prata,PR_2020_337,540,1410,0.28342246,0.30213904,0.39839572,0.01604278,0.2,0.03703704,0.75555556,0.00740741
Prata,PR_2020_341,567,1383,0.46875,0.2265625,0.29427083,0.01041667,0.22368421,0.03947368,0.73684211,0
Prata,PR_2020_345,594,1356,0.50331126,0.22847682,0.25827815,0.00993377,0.25581395,0.02325581,0.70930233,0.01162791
Prata,PR_2020_349,621,1329,0.75260417,0.11197917,0.13541667,0,0.26582278,0.01265823,0.72151899,0
Prata,PR_2020_351,635,1315,0.84917355,0.06198347,0.0785124,0.01033058,0.35555556,0.02222222,0.61111111,0.01111111
Prata,PR_2020_355,660,1290,0.97744361,0.0037594,0.01879699,0,0.28301887,0.00628931,0.71069182,0
Prata,PR_2020_359,688,1262,0.94320487,0.02231237,0.03448276,0,0.1953125,0.0078125,0.796875,0
Prata,PR_2020_361,703,1247,0.93737769,0.04109589,0.02152642,0,0.47727273,0,0.52272727,0
Prata,PR_2020_375,732,1218,0.93670886,0.0443038,0.01898734,0,0.89830508,0,0.10169492,0
Prata,PR_2020_379,762,1188,0.92067989,0.02549575,0.05382436,0,0.68103448,0,0.31896552,0
Prata,PR_2020_383,794,1156,0.89247312,0,0.10752688,0,0.39393939,0,0.60606061,0
Prata,PR_2020_387,824,1126,0.78571429,0,0.21428571,0,0.92857143,0.01785714,0.05357143,0
Prata,PR_2020_391,858,1092,0.63414634,0,0.36585366,0,0.87012987,0,0.12987013,0
Prata,PR_2020_395,904,1046,0.8375,0.003125,0.159375,0,0.55371901,0,0.44628099,0
Prata,PR_2020_399,1021,929,0.94444444,0,0.05555556,0,0.52941176,0,0.47058824,0
Prata,PR_2020_415,1140,810,0.91216216,0,0.08783784,0,0.26315789,0.02631579,0.71052632,0
Prata,PR_2020_419,1217,733,0.87341772,0.00632911,0.12025316,0,0.36363636,0,0.63636364,0
Santiago,SA11_02_145,353,1597,0.1317734,0.10837438,0.01108374,0.74876847,0.82926829,0.02439024,0.07317073,0.07317073
Santiago,SA11_02_144,347,1603,0.10739857,0.17899761,0.02625298,0.68735084,0.78947368,0.05263158,0.15789474,0
Santiago,SA11_02_143,341,1609,0.1133412,0.09917355,0.0094451,0.77804014,0.84375,0,0.125,0.03125
Santiago,SA11_02_142,335,1615,0.11363636,0.32954545,0.05681818,0.5,0.92,0.02,0.06,0
Santiago,SA11_02_141,329,1621,0.04371585,0.59234973,0.11584699,0.24808743,0.90909091,0.01818182,0.05454545,0.01818182
Santiago,SA11_02_140,322,1628,0.16591928,0.35201794,0.05381166,0.42825112,0.77333333,0,0.16,0.06666667
Santiago,SA11_02_139,316,1634,0.32045455,0.22727273,0.01704545,0.43522727,0.9245283,0.01886792,0.01886792,0.03773585
Santiago,SA11_02_138,310,1640,0.14155251,0.22146119,0.02968037,0.60730594,0.77777778,0,0.16666667,0.05555556
Santiago,SA11_02_137,304,1646,0.02573099,0.08888889,0.00233918,0.88304094,0.83116883,0.01298701,0.1038961,0.05194805
Santiago,SA11_02_136,298,1652,0.07109005,0.07582938,0.00947867,0.8436019,0.85714286,0.00714286,0.10714286,0.02857143
Santiago,SA11_02_135,291,1659,0.04038005,0.04275534,0.02019002,0.89667458,0.91836735,0,0.02040816,0.06122449
Santiago,SA11_02_134,285,1665,0.04116223,0.03631961,0.01694915,0.90556901,0.87234043,0,0.10638298,0.0212766
Santiago,SA11_02_133,279,1671,0.04369538,0.04494382,0.02372035,0.88764045,0.94285714,0,0.01428571,0.04285714
Santiago,SA11_02_132,273,1677,0.0391198,0.03667482,0.0195599,0.90464548,0.84166667,0,0.10833333,0.05
Santiago,SA11_02_131,266,1684,0.05973716,0.05734767,0.02031063,0.86260454,0.84848485,0,0.09090909,0.06060606
Santiago,SA11_02_130,260,1690,0.04854369,0.03640777,0.01699029,0.89805825,0.79411765,0,0.14705882,0.05882353
Santiago,SA11_02_129,254,1696,0.02211302,0.01965602,0.004914,0.95331695,1,0,0,0
Santiago,SA11_02_128,248,1702,0.06698565,0.03827751,0.0215311,0.87320574,0.93333333,0,0.03333333,0.03333333
Santiago,SA11_02_127,242,1708,0.11511628,0.09302326,0.04069767,0.75116279,0.9047619,0,0.07142857,0.02380952
Santiago,SA11_02_126,235,1715,0.07511737,0.09389671,0.02816901,0.8028169,0.93421053,0,0.03947368,0.02631579
Santiago,SA11_02_125,229,1721,0.03850782,0.05054152,0.02045728,0.89049338,0.84848485,0,0.06060606,0.09090909
Santiago,SA11_02_124,223,1727,0.06060606,0.21911422,0.02564103,0.69463869,0.94444444,0,0,0.05555556
Santiago,SA11_02_123,217,1733,0.07303371,0.32808989,0.02696629,0.57191011,0.9245283,0.01886792,0.03773585,0.01886792
Santiago,SA11_02_122,211,1739,0.04028436,0.39810427,0.01895735,0.54265403,0.86206897,0.01724138,0.03448276,0.0862069
Santiago,SA11_02_121,204,1746,0.00742574,0.50990099,0.0210396,0.46163366,0.79245283,0.01886792,0.13207547,0.05660377
Santiago,SA11_02_120,198,1752,0.03163017,0.50608273,0.03163017,0.43065693,0.73076923,0,0.07692308,0.19230769
Santiago,SA11_02_119,192,1758,0.04368932,0.57038835,0.02305825,0.36286408,0.79245283,0,0.16981132,0.03773585
Santiago,SA11_02_118,186,1764,0.03931204,0.43734644,0.06142506,0.46191646,0.86,0,0.04,0.1
Santiago,SA11_02_117,179,1771,0.04590571,0.24813896,0.08933002,0.61662531,0.94444444,0,0.05555556,0
Santiago,SA11_02_116,173,1777,0.04176904,0.2972973,0.07125307,0.58968059,0.92248062,0,0.05426357,0.02325581
Santiago,SA11_02_115,167,1783,0.04395604,0.31501832,0.08791209,0.55311355,0.91428571,0,0.07142857,0.01428571
Santiago,SA11_02_114,161,1789,0.03431373,0.19362745,0.05147059,0.72058824,0.87704918,0,0.08196721,0.04098361
Santiago,SA11_02_113,155,1795,0.02208589,0.10797546,0.01349693,0.85644172,0.89855072,0,0.07246377,0.02898551
Santiago,SA11_02_112,148,1802,0.03422983,0.1393643,0.03178484,0.79462103,0.89010989,0,0.07692308,0.03296703
Santiago,SA11_02_111,142,1808,0.05072464,0.13043478,0.0205314,0.79830918,0.85416667,0,0.10416667,0.04166667
Santiago,SA11_02_110,136,1814,0.04889976,0.12958435,0.02933985,0.79217604,0.9047619,0,0,0.0952381
Santiago,SA11_02_109,130,1820,0.03970223,0.15632754,0.0483871,0.75558313,0.89795918,0,0.04081633,0.06122449
Santiago,SA11_02_108,124,1826,0.07055961,0.13868613,0.03649635,0.75425791,0.87878788,0.02020202,0.08080808,0.02020202
Santiago,SA11_02_106,111,1839,0.12740385,0.15625,0.04206731,0.67427885,0.91304348,0,0.06521739,0.02173913
Santiago,SA11_02_105,105,1845,0.10243902,0.18780488,0.04878049,0.66097561,0.76470588,0,0.11764706,0.11764706
Santiago,SA11_02_104,99,1851,0.05703883,0.17961165,0.04975728,0.71359223,0.91803279,0,0.06557377,0.01639344
Santiago,SA11_02_103,92,1858,0.10837438,0.21674877,0.04926108,0.62561576,0.87878788,0.01010101,0.08080808,0.03030303
Santiago,SA11_02_102,86,1864,0.12189055,0.21393035,0.05597015,0.60820896,0.86567164,0.01492537,0.10447761,0.01492537
Santiago,SA11_02_101,80.6,1869.4,0.08578431,0.18137255,0.05147059,0.68137255,0.86956522,0.02173913,0.06521739,0.04347826
Santiago,SA11_02_100,80.5,1869.5,0.11491443,0.20537897,0.06234719,0.61735941,0.88235294,0.01960784,0.05882353,0.03921569
Santiago,SA11_02_99,80.5,1869.5,0.08578431,0.17892157,0.05392157,0.68137255,0.86538462,0,0.11538462,0.01923077
Santiago,SA11_02_97,80.4,1869.6,0.08557457,0.17848411,0.05378973,0.68215159,0.93548387,0,0.03225806,0.03225806
Santiago,SA11_02_98,80.4,1869.6,0.11290323,0.1662531,0.01985112,0.70099256,0.96153846,0,0.03846154,0
Santiago,SA11_02_95,80.3,1869.7,0.08557457,0.17848411,0.05378973,0.68215159,1,0,0,0
Santiago,SA11_02_96,80.3,1869.7,0.16101695,0.25181598,0.04479419,0.54237288,1,0,0,0
Santiago,SA11_02_93,80.2,1869.8,0.08557457,0.17603912,0.05378973,0.68459658,1,0,0,0
Santiago,SA11_02_94,80.2,1869.8,0.08084577,0.21890547,0.08208955,0.6181592,1,0,0,0
Santiago,SA11_02_91,80.1,1869.9,0.08333333,0.17647059,0.05392157,0.68627451,1,0,0,0
Santiago,SA11_02_92,80.1,1869.9,0.03789731,0.20537897,0.03545232,0.72127139,0.85714286,0,0,0.14285714
Santiago,SA11_02_90,79,1871,0.0863747,0.15328467,0.04744526,0.71289538,0.6,0,0.2,0.2
Santiago,SA11_02_89,78,1872,0.07317073,0.15609756,0.05365854,0.71707317,0.625,0,0.375,0
Santiago,SA11_02_88,76,1874,0.03225806,0.1191067,0.04962779,0.79900744,0.75,0,0.25,0
Santiago,SA11_02_87,75,1875,0.05569007,0.12590799,0.05569007,0.76271186,0.5,0.16666667,0.33333333,0
Santiago,SA11_02_86,74,1876,0.01939394,0.02909091,0.05212121,0.89939394,0.76190476,0,0.23809524,0
Santiago,SA11_02_85,73,1877,0.04578313,0.10361446,0.05542169,0.79518072,0.57894737,0,0.42105263,0
Santiago,SA11_02_84,71,1879,0.00981595,0.1006135,0.10184049,0.78773006,0.77777778,0,0.22222222,0
Santiago,SA11_02_83,70,1880,0.03341289,0.07875895,0.0548926,0.83293556,0.72222222,0,0.27777778,0
Santiago,SA11_02_82,69,1881,0.01975851,0.0219539,0.05268935,0.90559824,0.66666667,0,0.22222222,0.11111111
Santiago,SA11_02_81,68,1882,0.02619048,0.06428571,0.05,0.85952381,0.83333333,0,0.16666667,0
Santiago,SA11_02_80,66,1884,0.05153374,0.09570552,0.08588957,0.76687117,0.92307692,0.07692308,0,0
Santiago,SA11_02_79,65,1885,0.02132701,0.0450237,0.0450237,0.88862559,0.79166667,0,0.20833333,0
Santiago,SA11_02_78,64,1886,0.00235018,0.01410106,0.02820212,0.95534665,0.83333333,0,0.08333333,0.08333333
Santiago,SA11_02_77,63,1887,0.01658768,0.03554502,0.04028436,0.90758294,0.85714286,0,0.14285714,0
Santiago,SA11_02_76,61,1889,0.00742574,0.00990099,0.00866337,0.9740099,0.5,0.0625,0.375,0.0625
Santiago,SA11_02_75,60,1890,0.01421801,0.02606635,0.03317536,0.92654028,0.88888889,0,0.11111111,0
Santiago,SA11_02_74,59,1891,0.00445434,0.01781737,0.01002227,0.96770601,0.8,0,0.2,0
Santiago,SA11_02_73,58,1892,0.01184834,0.02369668,0.03080569,0.93364929,1,0,0,0
Santiago,SA11_02_72,57,1893,0.02846975,0.02846975,0.02016607,0.92289442,0.84615385,0,0.15384615,0
Santiago,SA11_02_71,55,1895,0.01190476,0.01904762,0.02857143,0.94047619,0.33333333,0,0.66666667,0
Santiago,SA11_02_70,54,1896,0.01650943,0.04716981,0.03891509,0.89740566,0.52941176,0,0.47058824,0
Santiago,SA11_02_69,53,1897,0.01193317,0.01670644,0.02863962,0.94272076,0.73333333,0,0.26666667,0
Santiago,SA11_02_68,52,1898,0.02884615,0.01682692,0.01322115,0.94110577,0.94117647,0.05882353,0,0
Santiago,SA11_02_67,50,1900,0.00963855,0.01445783,0.02891566,0.94698795,0.91666667,0,0.08333333,0
Santiago,SA11_02_66,49,1901,0.00498132,0.02241594,0.04856787,0.92403487,0.81818182,0,0.13636364,0.04545455
Santiago,SA11_02_65,48,1902,0.00963855,0.01445783,0.0313253,0.94457831,0.92857143,0,0.07142857,0
Santiago,SA11_02_64,47,1903,0,0.00473934,0.02014218,0.97511848,0.83333333,0,0.16666667,0
Santiago,SA11_02_63,45,1905,0.00966184,0.01449275,0.03381643,0.94202899,0.82608696,0,0.17391304,0
